fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.703772,3.4366884,4.124871,4.0218015,6.3782544,3.3229146,3.9099755,4.864489,5.314896,1.9440129,1
4.734091,4.53546,5.121397,3.848546,6.336122,4.415961,6.3177648,4.673177,1.248083,2.798598,0
4.6988654,3.4337647,4.1226454,4.0208974,6.371923,3.296945,3.9065068,4.8578544,5.296955,1.9429355,1
4.705412,3.4375963,4.124138,4.024207,6.3844795,3.347337,3.9127543,4.8695045,5.3212404,1.943982,1
4.7036533,3.4365933,4.123897,4.02313,6.38067,3.3329895,3.910916,4.866115,5.3143826,1.9437636,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.6965623,3.4323876,4.121783,4.020211,6.3684587,3.2825193,3.9046857,4.854384,5.288621,1.942466,1
4.7261124,4.5011015,5.0525985,3.9011526,6.387818,4.4098086,6.307549,4.6731606,1.2857765,2.7238197,0
4.7055354,3.43771,4.124028,4.0244613,6.3851047,3.350224,3.9130316,4.8700085,5.321578,1.9439894,1
4.7210016,4.464621,4.965244,3.973576,6.4686213,4.4062963,6.314084,4.677886,1.3339344,2.6363118,0
4.72519,4.497934,5.0466285,3.9055943,6.391858,4.409069,6.3056965,4.6729693,1.2890748,2.718016,0
4.7254047,4.4986424,5.047883,3.904675,6.391061,4.4092426,6.3061666,4.6730275,1.2883784,2.7192454,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7374516,3.477779,4.218292,3.9237568,6.1918807,2.9671836,3.8477545,4.768774,5.238224,1.981896,1
4.7389746,4.494327,4.9710507,3.987298,6.513073,4.4220915,6.381361,4.6939383,1.3328288,2.639695,0
4.7310324,4.522797,5.0987167,3.8655715,6.352066,4.4135604,6.312977,4.672786,1.2605467,2.773258,0
4.6996484,3.4342399,4.1230254,4.021005,6.3728595,3.3008966,3.907031,4.858868,5.2997794,1.9431175,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.704434,3.437068,4.124331,4.0231605,6.381457,3.3363469,3.9113824,4.867023,5.3171906,1.9439576,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7252903,4.479651,4.9858794,3.9596996,6.458598,4.409801,6.3241305,4.679611,1.3227721,2.6584795,0
4.7251434,4.497738,5.0461683,3.9059534,6.3922296,4.409033,6.3056464,4.672975,1.2893258,2.7175798,0
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.72416,4.471118,4.968313,3.973678,6.4736285,4.409024,6.325141,4.680417,1.3322496,2.6399949,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.69407,3.431659,4.1216674,4.0185633,6.3625126,3.2710564,3.901975,4.8496428,5.274917,1.9425691,1
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7255287,4.499103,5.0488424,3.903946,6.390354,4.409341,6.3063726,4.6730375,1.2878528,2.7201655,0
4.725095,4.4975653,5.045828,3.906209,6.3924685,4.4089947,6.305555,4.6729674,1.2895133,2.717251,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.698583,3.433591,4.122429,4.020973,6.3718033,3.296407,3.906404,4.8576407,5.2959404,1.94285,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6968074,3.4330864,4.121861,4.020477,6.3688917,3.2940428,3.9050639,4.8552256,5.285924,1.942831,1
4.7319794,4.5136795,5.056751,3.9018383,6.397735,4.4148464,6.328463,4.677887,1.2828609,2.7301788,0
4.7159185,4.4664598,4.9924703,3.944798,6.4256988,4.4015393,6.285943,4.6703625,1.3187225,2.6652505,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.695718,3.4318612,4.1210384,4.0205297,6.3682594,3.2815065,3.904455,4.8538637,5.285394,1.9422022,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7251434,4.497738,5.0461683,3.9059534,6.3922296,4.409033,6.3056464,4.672975,1.2893258,2.7175798,0
4.7244663,4.472108,4.969625,3.9728613,6.4731274,4.4092765,6.3259144,4.6805615,1.3315647,2.6413455,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.703275,3.4365401,4.1231236,4.023897,6.381834,3.3394086,3.9113398,4.866824,5.3123174,1.9436396,1
4.701381,3.4354515,4.1227384,4.0229397,6.3780813,3.3258417,3.9095087,4.8634353,5.30474,1.94336,1
4.696434,3.4322968,4.1213136,4.0207453,6.3693423,3.2861345,3.9050221,4.85495,5.287987,1.9423501,1
4.6991343,3.4339132,4.122222,4.0217314,6.3737583,3.304594,3.9072936,4.8592596,5.2978387,1.9428678,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6982784,3.43341,4.122377,4.0207915,6.3711715,3.2937722,3.9060934,4.8570595,5.2948375,1.9428029,1
4.734091,4.53546,5.121397,3.848546,6.336122,4.415961,6.3177648,4.673177,1.248083,2.798598,0
4.7210016,4.464621,4.965244,3.973576,6.4686213,4.4062963,6.314084,4.677886,1.3339344,2.6363118,0
4.696307,3.432226,4.121411,4.0205064,6.3687725,3.2837908,3.9047687,4.8544927,5.287576,1.9423565,1
4.697083,3.4360316,4.1405263,3.9989955,6.3214254,3.1738381,3.8867214,4.8242655,5.2447267,1.948438,1
4.727785,4.4738326,4.961849,3.9836707,6.4913487,4.412336,6.341026,4.684558,1.3366696,2.631754,0
4.701381,3.4354515,4.1227384,4.0229397,6.3780813,3.3258417,3.9095087,4.8634353,5.30474,1.94336,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.724231,4.47975,4.9907923,3.9544048,6.4504924,4.4088254,6.3184457,4.6781363,1.3200641,2.6637642,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.6987414,3.4336915,4.122598,4.0208607,6.371736,3.2961729,3.9064083,4.857667,5.2965045,1.9429101,1
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.7230816,4.469026,4.9680405,3.973092,6.471255,4.408088,6.3211803,4.679485,1.3324873,2.6391897,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.704685,3.437208,4.1242843,4.0234265,6.382228,3.3392057,3.9117343,4.86766,5.3182154,1.9439667,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.7046647,3.4371922,4.1243114,4.0233717,6.382099,3.3386662,3.911678,4.8675604,5.3181424,1.9439694,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.699074,3.4338994,4.122896,4.0207086,6.371755,3.2963245,3.9064822,4.8578362,5.2976975,1.9430224,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7357864,4.542129,5.1327047,3.8402715,6.3286095,4.417303,6.3207603,4.6735215,1.2418927,2.8114655,0
4.7252865,4.4982333,5.0471077,3.905253,6.3915877,4.409148,6.30593,4.673004,1.2888067,2.7184923,0
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.7016273,3.4353843,4.1230702,4.022618,6.3777947,3.321099,3.9093778,4.863191,5.3070073,1.9433386,1
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7210016,4.464621,4.965244,3.973576,6.4686213,4.4062963,6.314084,4.677886,1.3339344,2.6363118,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.695867,3.4319427,4.120856,4.0209007,6.3690996,3.2849734,3.9048223,4.854522,5.2858524,1.9421811,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.695856,3.43193,4.120627,4.021202,6.369658,3.2872846,3.9050488,4.854913,5.285722,1.9421316,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7241077,4.4709907,4.9682,3.9737263,6.473606,4.40898,6.324976,4.680382,1.3323089,2.6398778,0
4.6986136,3.4336112,4.1224604,4.020953,6.3717937,3.296381,3.9064064,4.8576484,5.2960463,1.942862,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6986566,3.43403,4.121992,4.0217805,6.373178,3.3092792,3.9070942,4.8589497,5.293435,1.9429945,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6996,3.434192,4.122547,4.0216637,6.374071,3.3058345,3.9075036,4.859684,5.2996016,1.9429924,1
4.70557,3.437727,4.124064,4.024441,6.3850956,3.3501565,3.9130342,4.8700166,5.3217163,1.9439992,1
4.706363,3.438178,4.123523,4.025781,6.3885202,3.362994,3.9145463,4.872702,5.324851,1.9439521,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7341814,4.5284142,5.098788,3.867732,6.3595204,4.4162846,6.3250427,4.67553,1.2600914,2.7739816,0
4.724778,4.4963913,5.043393,3.9080596,6.394259,4.4087443,6.305027,4.6729417,1.2908485,2.7149138,0
4.7265854,4.4746904,4.9685187,3.9762082,6.480456,4.411174,6.3344193,4.6826706,1.3325634,2.639298,0
4.735407,4.5407124,5.1304717,3.841868,6.3299875,4.4170012,6.3200083,4.673415,1.2431203,2.808856,0
4.723939,4.493235,5.036774,3.9131007,6.399164,4.408082,6.3036675,4.6728883,1.2944723,2.7085707,0
4.725214,4.4794493,4.985688,3.9598012,6.458604,4.4097366,6.3239007,4.679563,1.3228784,2.6582634,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.6982784,3.43341,4.122377,4.0207915,6.3711715,3.2937722,3.9060934,4.8570595,5.2948375,1.9428029,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.704687,3.437296,4.123482,4.024535,6.384448,3.3486085,3.9126267,4.8692145,5.3180523,1.9438218,1
4.7287908,3.4682903,4.2054276,3.936695,6.2095566,2.9868991,3.8522108,4.7741084,5.2282104,1.9753048,1
4.705453,3.4376624,4.124045,4.0243726,6.3848486,3.3492546,3.9129152,4.8697968,5.3212523,1.9439853,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.696434,3.4322968,4.1213136,4.0207453,6.3693423,3.2861345,3.9050221,4.85495,5.287987,1.9423501,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7243443,4.479667,4.9900646,3.9551497,6.451577,4.4089317,6.3191147,4.6783156,1.3204659,2.6629841,0
4.7022676,3.4357584,4.1232734,4.0228643,6.3788676,3.3254302,3.909928,4.8642244,5.309374,1.943455,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6987367,3.4336827,4.1224346,4.0210934,6.3721766,3.2979698,3.9065824,4.857971,5.296486,1.9428694,1
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.6972613,3.4327981,4.1218443,4.0207014,6.370046,3.289083,3.9054527,4.855811,5.2911196,1.9425613,1
4.6972556,3.4327953,4.1219144,4.0206017,6.3698535,3.2882664,3.9053724,4.8556714,5.2911325,1.942575,1
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.704181,3.4370039,4.123423,4.024215,6.3833313,3.3443768,3.9120889,4.8682227,5.3160954,1.9437597,1
4.69618,3.4321356,4.1210284,4.020922,6.3694367,3.2864594,3.905016,4.8549027,5.2869964,1.9422579,1
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.69682,3.433466,4.126165,4.0144444,6.3572288,3.250684,3.9003766,4.8472285,5.284371,1.9439917,1
4.7156553,3.4550874,4.18573,3.955729,6.236365,3.0228462,3.8590915,4.78264,5.212753,1.9659369,1
4.7043443,3.437148,4.123045,4.024835,6.3847136,3.3501823,3.912685,4.8692713,5.3164797,1.9437233,1
4.7251434,4.497738,5.0461683,3.9059534,6.3922296,4.409033,6.3056464,4.672975,1.2893258,2.7175798,0
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6999445,3.4343927,4.1223655,4.0222087,6.375424,3.3115237,3.908116,4.8607893,5.300743,1.9429938,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.696717,3.4324727,4.121595,4.0205946,6.369327,3.2861166,3.9050658,4.8550653,5.2890882,1.9424444,1
4.7253017,4.479239,4.984768,3.9606915,6.4598236,4.409823,6.3245397,4.679739,1.3233845,2.6572633,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.7060275,3.4379847,4.1239305,4.02499,6.3866296,3.3558831,3.9137254,4.871265,5.32358,1.9440058,1
4.719369,3.458549,4.191486,3.950327,6.2281837,3.0120027,3.856929,4.7799006,5.2164025,1.9685025,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.705826,3.437777,4.1242323,4.024399,6.3852587,3.3495598,3.9131298,4.870193,5.3230953,1.9440129,1
4.69561,3.4350631,4.139887,3.9991577,6.3197384,3.168304,3.8857143,4.8223658,5.2375145,1.9480559,1
4.698947,3.4338155,4.1226707,4.020929,6.372059,3.297541,3.9065769,4.857988,5.2972417,1.9429514,1
4.7050557,3.4374254,4.124134,4.023931,6.38359,3.3444023,3.9123416,4.868756,5.319697,1.9439663,1
4.7265854,4.4746904,4.9685187,3.9762082,6.480456,4.411174,6.3344193,4.6826706,1.3325634,2.639298,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.698497,3.4335399,4.1224008,4.0209413,6.3716626,3.2958198,3.906331,4.8575025,5.2956243,1.9428337,1
4.6929913,3.4314604,4.1229935,4.016064,6.356283,3.252678,3.8992677,4.845053,5.268585,1.9429631,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.699074,3.4338994,4.122896,4.0207086,6.371755,3.2963245,3.9064822,4.8578362,5.2976975,1.9430224,1
4.7022676,3.4357584,4.1232734,4.0228643,6.3788676,3.3254302,3.909928,4.8642244,5.309374,1.943455,1
4.739375,4.4953876,4.972174,3.9866123,6.51288,4.422427,6.382496,4.6941757,1.3321899,2.6409101,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.725464,4.498824,5.0481806,3.9044633,6.390889,4.409291,6.3063054,4.6730485,1.2882128,2.7195394,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7040486,3.436825,4.1241026,4.023164,6.3811088,3.3347044,3.9111662,4.8665967,5.315856,1.9438543,1
4.7250385,4.497397,5.0455675,3.9063916,6.392607,4.4089484,6.305416,4.672946,1.289659,2.7169917,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7047367,3.4372363,4.1242433,4.023525,6.3824735,3.3401167,3.9118404,4.8678484,5.3184314,1.9439613,1
4.725725,4.49972,5.0498605,3.903215,6.389757,4.4095006,6.3068337,4.673104,1.2872845,2.721176,0
4.737381,4.4916234,4.970243,3.9863033,6.5094166,4.4206953,6.375417,4.6925464,1.3330861,2.6391127,0
4.7040486,3.436825,4.1241026,4.023164,6.3811088,3.3347044,3.9111662,4.8665967,5.315856,1.9438543,1
4.737381,4.4916234,4.970243,3.9863033,6.5094166,4.4206953,6.375417,4.6925464,1.3330861,2.6391127,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7040486,3.436825,4.1241026,4.023164,6.3811088,3.3347044,3.9111662,4.8665967,5.315856,1.9438543,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.6946597,3.4319787,4.1215982,4.0191107,6.3641887,3.2774425,3.9027922,4.851077,5.277173,1.9426117,1
4.737584,4.492341,4.971258,3.985507,6.5087852,4.420859,6.375822,4.692613,1.3324866,2.6402388,0
4.741459,4.509319,4.9964385,3.9654984,6.490572,4.4238625,6.382839,4.6932116,1.3175323,2.669316,0
4.7252626,4.479611,4.9858937,3.9596624,6.45851,4.4097767,6.324019,4.679584,1.3227646,2.6584945,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.69891,3.4337962,4.122712,4.0208383,6.371851,3.2966866,3.9064875,4.857827,5.2971077,1.9429581,1
4.7006226,3.434793,4.1228795,4.0220428,6.3757544,3.3126829,3.9083707,4.8613157,5.3033547,1.9431831,1
4.6933107,3.431386,4.122064,4.017502,6.359569,3.261888,3.9006324,4.8473406,5.2712955,1.9426527,1
4.7252626,4.479611,4.9858937,3.9596624,6.45851,4.4097767,6.324019,4.679584,1.3227646,2.6584945,0
4.725176,4.48006,4.9874425,3.958221,6.45662,4.409685,6.323179,4.679344,1.3219142,2.6601715,0
4.727785,4.4738326,4.961849,3.9836707,6.4913487,4.412336,6.341026,4.684558,1.3366696,2.631754,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7241077,4.4709907,4.9682,3.9737263,6.473606,4.40898,6.324976,4.680382,1.3323089,2.6398778,0
4.7008896,3.434983,4.123521,4.0213366,6.3746533,3.3083708,3.9079874,4.860685,5.304276,1.9433774,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.7377214,4.4923286,4.9707255,3.9862022,6.5098243,4.420989,6.3765664,4.6928062,1.3328383,2.6395946,0
4.704786,3.4371994,4.1245284,4.023144,6.38179,3.3363914,3.9115636,4.867359,5.318942,1.9440002,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.7210016,4.464621,4.965244,3.973576,6.4686213,4.4062963,6.314084,4.677886,1.3339344,2.6363118,0
4.7058377,3.4378889,4.123992,4.0247526,6.3859735,3.3535645,3.9134336,4.870739,5.322761,1.9440107,1
4.7043996,3.4370058,4.1247115,4.0225534,6.380296,3.3305776,3.9108984,4.86616,5.3174267,1.9440182,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.696452,3.4323082,4.1213255,4.020744,6.3693576,3.2862072,3.9050322,4.854969,5.2880545,1.9423554,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.697675,3.4330537,4.1222234,4.020507,6.370065,3.2892005,3.905539,4.856014,5.2926507,1.9426986,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7051435,3.4374802,4.124122,4.024018,6.3838468,3.345421,3.9124603,4.868973,5.320028,1.9439737,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.700255,3.436394,4.1328015,4.0086613,6.348458,3.2298625,3.8976786,4.843016,5.287309,1.9464347,1
4.700012,3.4344606,4.1232433,4.020996,6.373183,3.3022711,3.907231,4.859261,5.3010936,1.9432122,1
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6922193,3.4306488,4.1207175,4.018464,6.3602805,3.2638214,3.9007041,4.847316,5.267254,1.9422039,1
4.7011437,3.4406738,4.155845,3.9847848,6.290143,3.1107726,3.8758194,4.806666,5.223646,1.9535456,1
4.69851,3.4335427,4.122284,4.0211225,6.3720193,3.297278,3.9064753,4.857756,5.2956715,1.9428064,1
4.725355,4.4984694,5.0475564,3.9049191,6.3912835,4.4092026,6.3060665,4.6730175,1.2885596,2.7189276,0
4.735753,4.488293,4.9680424,3.986669,6.5073175,4.4192896,6.3698726,4.691288,1.3341962,2.6369393,0
4.7251253,4.479302,4.9856987,3.9597144,6.458359,4.4096594,6.3235536,4.6794815,1.322875,2.6582646,0
4.6964846,3.4323285,4.1213703,4.0207086,6.369322,3.2860675,3.9050226,4.854958,5.2881837,1.9423687,1
