age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
7,Private,Assoc-voc,3,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
7,Private,7th-8th,0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Divorced,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
8,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,3,0,2,United-States,<=50K
3,Private,11th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Self-emp-inc,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,5,Thailand,>50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Male,0,0,0,Canada,<=50K
9,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
5,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,2,United-States,>50K
8,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,Private,9th,0,Never-married,Other-service,Own-child,White,Male,1,0,0,United-States,<=50K
7,Self-emp-not-inc,Masters,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,5,United-States,<=50K
3,Local-gov,Masters,5,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
4,Private,HS-grad,1,Divorced,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,2,United-States,>50K
5,Private,Some-college,2,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,Some-college,2,Never-married,Tech-support,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,Some-college,2,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,18,0,3,United-States,>50K
1,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,Germany,<=50K
7,Local-gov,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,2,United-States,>50K
5,Private,Assoc-acdm,3,Divorced,Sales,Unmarried,Black,Female,0,0,3,United-States,<=50K
8,Private,Bachelors,4,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,HS-grad,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
8,Federal-gov,Masters,5,Married-civ-spouse,Sales,Husband,White,Male,18,0,2,United-States,>50K
6,Private,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
7,Private,Some-college,2,Divorced,Other-service,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,Bachelors,4,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,Private,7th-8th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Ecuador,<=50K
6,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
5,Private,HS-grad,1,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Local-gov,Bachelors,4,Never-married,Protective-serv,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,Some-college,2,Never-married,Sales,Own-child,White,Male,0,0,3,United-States,<=50K
3,Private,Bachelors,4,Never-married,Tech-support,Unmarried,Black,Female,0,0,2,United-States,<=50K
9,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
6,Self-emp-inc,Bachelors,4,Divorced,Sales,Not-in-family,White,Female,0,0,4,United-States,<=50K
6,missing,Masters,5,Married-civ-spouse,missing,Wife,Asian-Pac-Islander,Female,3,0,2,missing,<=50K
2,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Divorced,Sales,Not-in-family,White,Male,0,0,5,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,18,0,2,United-States,>50K
0,Private,Some-college,2,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,>50K
8,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,4,0,2,United-States,>50K
2,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,2,Laos,<=50K
7,Private,HS-grad,1,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,Assoc-acdm,3,Never-married,Tech-support,Not-in-family,White,Male,0,0,3,United-States,<=50K
7,Private,Assoc-acdm,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
5,Private,Assoc-acdm,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
6,Self-emp-inc,Some-college,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,>50K
3,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
5,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,18,0,1,Taiwan,>50K
0,missing,Some-college,2,Never-married,missing,Own-child,Black,Female,0,0,0,United-States,<=50K
6,Self-emp-not-inc,Bachelors,4,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,2,United-States,>50K
1,Private,Some-college,2,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,Some-college,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
10,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,5th-6th,0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,2,Mexico,<=50K
4,Private,Some-college,2,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
9,Private,HS-grad,1,Widowed,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
6,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
5,Private,HS-grad,1,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Private,11th,0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
10,Self-emp-not-inc,Masters,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
9,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
1,missing,Assoc-voc,3,Never-married,missing,Own-child,Black,Female,0,0,0,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,7,4,United-States,>50K
8,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
9,Private,HS-grad,1,Never-married,Transport-moving,Not-in-family,White,Male,1,0,4,United-States,<=50K
6,Private,Some-college,2,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,3,United-States,<=50K
3,Private,Bachelors,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,Assoc-voc,3,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
8,Local-gov,10th,0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,5th-6th,0,Never-married,Other-service,Other-relative,White,Male,0,0,3,Mexico,<=50K
4,Private,HS-grad,1,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
7,Private,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,HS-grad,1,Never-married,Sales,Unmarried,Black,Male,0,0,0,Haiti,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,2,United-States,<=50K
3,Private,Assoc-acdm,3,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Private,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,2,United-States,>50K
6,State-gov,HS-grad,1,Married-civ-spouse,Protective-serv,Husband,White,Male,18,0,2,United-States,>50K
5,Private,HS-grad,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,State-gov,Some-college,2,Never-married,Protective-serv,Own-child,Black,Female,0,0,2,United-States,<=50K
7,Self-emp-not-inc,Bachelors,4,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
9,missing,11th,0,Married-civ-spouse,missing,Husband,White,Male,0,0,0,United-States,<=50K
4,missing,Assoc-voc,3,Divorced,missing,Unmarried,White,Female,0,0,2,United-States,<=50K
8,Private,Assoc-acdm,3,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,0,Iran,<=50K
5,Private,Bachelors,4,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
3,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
7,Local-gov,11th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
8,missing,Bachelors,4,Married-civ-spouse,missing,Husband,White,Male,0,0,2,United-States,>50K
6,Federal-gov,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
9,Private,11th,0,Widowed,Other-service,Unmarried,Other,Male,0,0,2,United-States,<=50K
6,Private,Assoc-voc,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,<=50K
3,Self-emp-not-inc,9th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Portugal,<=50K
6,Private,10th,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
9,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Bachelors,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
7,Private,Bachelors,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,1,3,United-States,>50K
1,Private,HS-grad,1,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,4,United-States,<=50K
4,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
8,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,Assoc-acdm,3,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
8,Private,Bachelors,4,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,>50K
6,Private,HS-grad,1,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Federal-gov,Some-college,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
6,State-gov,Assoc-voc,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Local-gov,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,Some-college,2,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Self-emp-not-inc,Masters,5,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,HS-grad,1,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,5th-6th,0,Divorced,Craft-repair,Not-in-family,White,Female,0,15,3,United-States,<=50K
3,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Local-gov,Some-college,2,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,HS-grad,1,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
4,Private,HS-grad,1,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,17,0,United-States,>50K
0,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,1,Never-married,Other-service,Other-relative,White,Female,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,>50K
3,Private,Bachelors,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,4,United-States,<=50K
7,Self-emp-not-inc,Assoc-acdm,3,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
5,State-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,3,missing,>50K
5,Private,HS-grad,1,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,2,United-States,<=50K
0,missing,HS-grad,1,Never-married,missing,Other-relative,White,Female,0,0,1,United-States,<=50K
3,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
7,Self-emp-inc,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
0,Private,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,State-gov,Bachelors,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
5,Private,Assoc-voc,3,Divorced,Tech-support,Not-in-family,White,Female,0,0,5,United-States,<=50K
4,Private,7th-8th,0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,13,2,Puerto-Rico,<=50K
6,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,10,5,United-States,>50K
4,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
7,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
4,missing,Some-college,2,Married-civ-spouse,missing,Wife,White,Female,0,7,2,United-States,>50K
5,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
6,Local-gov,Some-college,2,Divorced,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
2,Private,HS-grad,1,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,2,United-States,<=50K
5,Private,Some-college,2,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,Doctorate,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
5,State-gov,Some-college,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,12th,0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,4,United-States,>50K
7,Private,1st-4th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Mexico,<=50K
4,Private,11th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
5,Local-gov,11th,0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
5,State-gov,HS-grad,1,Divorced,Transport-moving,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,11th,0,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,0,United-States,<=50K
5,State-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,>50K
4,Private,HS-grad,1,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
5,Private,10th,0,Never-married,Craft-repair,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
6,Federal-gov,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,HS-grad,1,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,5,Dominican-Republic,<=50K
9,Self-emp-inc,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
7,Local-gov,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
10,missing,HS-grad,1,Widowed,missing,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,missing,11th,0,Never-married,missing,Own-child,White,Male,0,0,2,United-States,<=50K
6,Self-emp-not-inc,Bachelors,4,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,1,0,2,United-States,<=50K
4,Private,Assoc-acdm,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,>50K
3,Private,Some-college,2,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,11,2,Philippines,<=50K
5,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
5,Local-gov,HS-grad,1,Never-married,Farming-fishing,Not-in-family,Black,Male,1,0,4,United-States,<=50K
5,Local-gov,Some-college,2,Never-married,Protective-serv,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
7,Local-gov,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Federal-gov,HS-grad,1,Never-married,Armed-Forces,Own-child,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
3,Private,9th,0,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,Mexico,<=50K
0,Private,Some-college,2,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
7,Private,HS-grad,1,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
