0;1;2;3;4;5;6;7;8;9;10;11;12;13
50.0;3.0;462440.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;23.0
51.0;4.0;538319.0;8.0;8.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
47.0;3.0;428350.0;10.0;8.0;4.0;5.0;3.0;3.0;2.0;27828.0;653.0;54.0;18.0
49.0;3.0;386136.0;6.0;9.0;3.0;7.0;3.0;3.0;1.0;34095.0;1340.0;62.0;27.0
46.0;4.0;361280.0;7.0;7.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;50.0;21.0
50.0;4.0;379350.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;64.0;23.0
54.0;4.0;449257.0;7.0;6.0;3.0;4.0;3.0;3.0;2.0;34095.0;1340.0;47.0;19.0
51.0;3.0;507875.0;9.0;11.0;4.0;7.0;2.0;3.0;2.0;27828.0;653.0;60.0;23.0
47.0;3.0;428030.0;7.0;8.0;3.0;6.0;3.0;3.0;1.0;27828.0;1340.0;65.0;26.0
47.0;4.0;406468.0;9.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;57.0;19.0
47.0;3.0;313321.0;10.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;1340.0;52.0;21.0
57.0;4.0;412296.0;8.0;9.0;3.0;5.0;3.0;3.0;1.0;34095.0;1340.0;55.0;19.0
54.0;3.0;475028.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;62.0;26.0
50.0;4.0;396099.0;8.0;7.0;3.0;7.0;4.0;3.0;2.0;34095.0;1340.0;43.0;21.0
48.0;3.0;401531.0;9.0;7.0;4.0;5.0;3.0;3.0;2.0;25236.0;1340.0;54.0;21.0
48.0;5.0;481060.0;7.0;7.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;46.0;21.0
54.0;4.0;406468.0;9.0;7.0;4.0;6.0;3.0;3.0;2.0;27828.0;653.0;60.0;24.0
50.0;4.0;405855.0;9.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;49.0;25.0
46.0;3.0;441620.0;9.0;8.0;4.0;7.0;3.0;3.0;2.0;34095.0;1340.0;50.0;23.0
50.0;4.0;413297.0;8.0;8.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;23.0
47.0;3.0;398473.0;8.0;9.0;4.0;8.0;3.0;3.0;1.0;34095.0;1340.0;55.0;24.0
45.0;4.0;409505.0;10.0;9.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;60.0;21.0
56.0;4.0;526968.0;9.0;8.0;2.0;6.0;3.0;3.0;1.0;34095.0;1340.0;45.0;18.0
59.0;3.0;410114.0;10.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;58.0;18.0
53.0;4.0;389713.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;38.0;23.0
52.0;3.0;339671.0;10.0;6.0;3.0;5.0;4.0;3.0;2.0;34095.0;653.0;55.0;16.0
47.0;4.0;473040.0;8.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;1340.0;45.0;23.0
50.0;4.0;283635.0;8.0;11.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;60.0;25.0
58.0;3.0;373662.0;9.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;53.0;21.0
54.0;4.0;367260.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;56.0;23.0
47.0;4.0;373662.0;9.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;52.0;23.0
49.0;4.0;473547.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;25.0
47.0;4.0;371373.0;9.0;9.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;49.0;24.0
44.0;4.0;304873.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;53.0;24.0
42.0;3.0;335973.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;20051.0;1340.0;62.0;23.0
49.0;4.0;372525.0;7.0;11.0;4.0;6.0;3.0;3.0;2.0;27828.0;653.0;44.0;19.0
49.0;4.0;452205.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;55.0;21.0
48.0;5.0;404616.0;9.0;8.0;3.0;5.0;4.0;3.0;2.0;34095.0;653.0;48.0;21.0
44.0;4.0;436006.0;10.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;27.0
48.0;3.0;405723.0;10.0;5.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;58.0;24.0
56.0;4.0;350162.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;40.0;19.0
48.0;5.0;441454.0;8.0;5.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;43.0;23.0
48.0;3.0;425161.0;9.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
49.0;3.0;315859.0;9.0;5.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;36.0;25.0
52.0;4.0;375077.0;9.0;9.0;4.0;5.0;2.0;3.0;1.0;34095.0;653.0;50.0;17.0
50.0;4.0;278581.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;19.0
63.0;4.0;465507.0;9.0;6.0;4.0;5.0;2.0;3.0;2.0;34095.0;653.0;58.0;24.0
54.0;4.0;220419.0;8.0;6.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;44.0;23.0
48.0;4.0;315859.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;45.0;19.0
46.0;3.0;449257.0;8.0;9.0;4.0;7.0;3.0;3.0;2.0;25236.0;653.0;58.0;21.0
52.0;4.0;296478.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;43.0;23.0
51.0;4.0;386136.0;9.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;57.0;25.0
53.0;3.0;462440.0;10.0;11.0;4.0;6.0;2.0;3.0;2.0;34095.0;653.0;53.0;19.0
57.0;4.0;509350.0;7.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;55.0;21.0
48.0;5.0;402812.0;10.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;45.0;19.0
50.0;3.0;236684.0;10.0;9.0;3.0;4.0;3.0;3.0;2.0;34095.0;1340.0;47.0;19.0
51.0;3.0;312956.0;8.0;11.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;25.0
53.0;3.0;352057.0;7.0;7.0;3.0;6.0;3.0;2.0;2.0;34095.0;653.0;39.0;23.0
44.0;3.0;507875.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;39.0;19.0
46.0;4.0;330664.0;10.0;7.0;3.0;7.0;3.0;3.0;2.0;27828.0;1340.0;50.0;18.0
57.0;4.0;312956.0;8.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;42.0;24.0
45.0;3.0;327120.0;9.0;10.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;50.0;25.0
56.0;3.0;372020.0;9.0;10.0;4.0;6.0;4.0;3.0;2.0;34095.0;653.0;46.0;26.0
54.0;5.0;499233.0;8.0;11.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;54.0;24.0
46.0;4.0;395831.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;52.0;27.0
48.0;4.0;315877.0;7.0;12.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;26.0
41.0;2.0;350498.0;9.0;9.0;3.0;6.0;3.0;4.0;2.0;34095.0;653.0;41.0;21.0
55.0;4.0;403107.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;33.0;23.0
54.0;4.0;386136.0;6.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;54.0;21.0
53.0;4.0;361280.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;23.0
52.0;3.0;473040.0;8.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
50.0;4.0;349116.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;55.0;21.0
47.0;4.0;350498.0;8.0;5.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;37.0;21.0
58.0;4.0;452205.0;6.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;56.0;21.0
59.0;4.0;462440.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;50.0;19.0
60.0;4.0;451940.0;11.0;5.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;60.0;21.0
43.0;3.0;395831.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;56.0;21.0
56.0;4.0;336595.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;39.0;24.0
49.0;3.0;382635.0;6.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;48.0;23.0
51.0;3.0;375077.0;10.0;9.0;3.0;5.0;3.0;2.0;2.0;34095.0;653.0;52.0;26.0
55.0;4.0;433665.0;8.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;37.0;16.0
53.0;4.0;390781.0;7.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;18.0
53.0;4.0;426017.0;9.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;59.0;18.0
44.0;4.0;418324.0;9.0;8.0;3.0;7.0;4.0;3.0;2.0;34095.0;1340.0;44.0;21.0
48.0;3.0;338409.0;8.0;7.0;2.0;6.0;3.0;3.0;2.0;34095.0;1340.0;49.0;19.0
47.0;5.0;526968.0;8.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
51.0;4.0;428030.0;8.0;6.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;53.0;23.0
50.0;4.0;421871.0;8.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;49.0;23.0
44.0;4.0;304873.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;48.0;24.0
48.0;4.0;268700.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;23.0
54.0;4.0;358740.0;9.0;10.0;3.0;6.0;3.0;3.0;1.0;27828.0;1340.0;43.0;21.0
51.0;4.0;409505.0;6.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;24.0
52.0;3.0;483777.0;9.0;6.0;3.0;6.0;3.0;2.0;2.0;34095.0;653.0;44.0;21.0
46.0;4.0;494223.0;9.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;42.0;21.0
43.0;3.0;319560.0;9.0;10.0;2.0;8.0;3.0;3.0;2.0;27828.0;1340.0;55.0;21.0
47.0;3.0;481060.0;9.0;7.0;3.0;6.0;4.0;3.0;2.0;34095.0;1340.0;48.0;19.0
48.0;4.0;389713.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;25.0
46.0;4.0;452205.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;56.0;19.0
52.0;3.0;494223.0;10.0;8.0;4.0;6.0;3.0;3.0;1.0;34095.0;1340.0;57.0;18.0
56.0;3.0;367314.0;8.0;11.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;25.0
53.0;3.0;520586.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;23.0
53.0;4.0;410867.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;52.0;24.0
52.0;3.0;317660.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;62.0;23.0
51.0;5.0;241832.0;10.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;58.0;23.0
52.0;4.0;509350.0;9.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;53.0;19.0
48.0;4.0;445382.0;7.0;9.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;58.0;19.0
54.0;4.0;465507.0;8.0;8.0;2.0;7.0;3.0;3.0;2.0;34095.0;653.0;44.0;19.0
41.0;4.0;496743.0;9.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;23.0
48.0;4.0;346253.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
54.0;4.0;354351.0;7.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;24.0
58.0;3.0;398212.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;23.0
51.0;4.0;390781.0;9.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;56.0;17.0
48.0;3.0;378418.0;9.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;19.0
51.0;3.0;411797.0;7.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
47.0;3.0;401531.0;12.0;10.0;4.0;5.0;2.0;3.0;2.0;27828.0;1340.0;55.0;21.0
42.0;3.0;332702.0;8.0;11.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
41.0;4.0;256522.0;9.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;56.0;25.0
60.0;4.0;563883.0;7.0;7.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;59.0;23.0
56.0;3.0;291175.0;7.0;6.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;56.0;21.0
47.0;4.0;282579.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;58.0;21.0
49.0;4.0;322143.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;21.0
44.0;3.0;364657.0;7.0;6.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;52.0;23.0
45.0;4.0;367314.0;10.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;23.0
44.0;3.0;413297.0;10.0;7.0;4.0;5.0;3.0;3.0;2.0;27828.0;653.0;50.0;23.0
51.0;4.0;452205.0;8.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;19.0
51.0;3.0;354573.0;9.0;9.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;44.0;18.0
48.0;4.0;483201.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;49.0;19.0
49.0;3.0;302146.0;8.0;9.0;3.0;4.0;3.0;3.0;2.0;27828.0;653.0;50.0;17.0
48.0;4.0;293196.0;9.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;52.0;25.0
48.0;3.0;311020.0;10.0;7.0;4.0;7.0;3.0;3.0;2.0;27828.0;653.0;56.0;23.0
50.0;3.0;310907.0;8.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;47.0;19.0
48.0;5.0;272780.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;55.0;23.0
47.0;4.0;428350.0;8.0;9.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;49.0;26.0
46.0;4.0;379522.0;9.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;21.0
48.0;4.0;356089.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
50.0;3.0;436006.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;26.0
50.0;4.0;370119.0;7.0;9.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;57.0;23.0
46.0;4.0;436006.0;7.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
43.0;4.0;354573.0;7.0;11.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;66.0;23.0
53.0;4.0;481060.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;23.0
49.0;3.0;313321.0;9.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;59.0;26.0
48.0;4.0;411797.0;8.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
51.0;4.0;276515.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;18.0
54.0;5.0;361280.0;9.0;7.0;4.0;4.0;3.0;3.0;2.0;34095.0;653.0;57.0;27.0
53.0;4.0;373662.0;7.0;11.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;48.0;21.0
52.0;4.0;444304.0;8.0;8.0;3.0;6.0;3.0;2.0;2.0;34095.0;653.0;47.0;18.0
53.0;3.0;410439.0;7.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;55.0;21.0
46.0;3.0;304873.0;10.0;10.0;4.0;5.0;4.0;3.0;1.0;27828.0;1340.0;56.0;25.0
48.0;4.0;279472.0;8.0;8.0;3.0;5.0;3.0;3.0;1.0;34095.0;1340.0;62.0;21.0
50.0;4.0;293791.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;42.0;21.0
50.0;4.0;294493.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;46.0;29.0
49.0;3.0;509350.0;9.0;10.0;3.0;6.0;2.0;3.0;1.0;34095.0;653.0;66.0;23.0
45.0;4.0;269708.0;8.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;54.0;25.0
45.0;4.0;412296.0;10.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;1340.0;39.0;19.0
52.0;3.0;451940.0;9.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
50.0;4.0;436006.0;9.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
52.0;3.0;344991.0;7.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;54.0;16.0
54.0;4.0;354573.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;21.0
42.0;3.0;320818.0;10.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;59.0;18.0
47.0;4.0;341995.0;10.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;42.0;23.0
51.0;3.0;396099.0;10.0;9.0;3.0;5.0;3.0;3.0;1.0;34095.0;1340.0;53.0;23.0
59.0;4.0;382635.0;9.0;7.0;4.0;4.0;3.0;3.0;2.0;25124.0;653.0;70.0;24.0
49.0;4.0;421132.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;60.0;23.0
47.0;4.0;375833.0;8.0;7.0;3.0;6.0;4.0;3.0;2.0;27828.0;653.0;54.0;23.0
54.0;4.0;563883.0;8.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;56.0;17.0
45.0;4.0;318533.0;9.0;10.0;4.0;6.0;3.0;3.0;1.0;27828.0;653.0;46.0;21.0
53.0;4.0;350498.0;11.0;8.0;4.0;5.0;3.0;3.0;2.0;27828.0;653.0;54.0;23.0
52.0;4.0;365739.0;9.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
55.0;3.0;436006.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;21.0
64.0;4.0;483777.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;23.0
48.0;4.0;312956.0;8.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
55.0;3.0;395831.0;7.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;60.0;19.0
54.0;3.0;315859.0;8.0;10.0;4.0;8.0;3.0;3.0;2.0;25236.0;653.0;60.0;24.0
48.0;3.0;397317.0;9.0;9.0;4.0;6.0;3.0;3.0;1.0;34095.0;653.0;46.0;18.0
49.0;4.0;351299.0;10.0;7.0;3.0;4.0;4.0;3.0;2.0;34095.0;1340.0;52.0;16.0
55.0;4.0;507875.0;7.0;10.0;3.0;6.0;3.0;3.0;1.0;34095.0;1340.0;59.0;25.0
54.0;4.0;411797.0;9.0;6.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;58.0;21.0
52.0;4.0;436006.0;9.0;10.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;50.0;21.0
49.0;4.0;361280.0;10.0;9.0;4.0;6.0;3.0;3.0;2.0;27828.0;1340.0;50.0;16.0
52.0;4.0;412296.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;53.0;23.0
45.0;4.0;395831.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;21.0
56.0;3.0;375077.0;7.0;11.0;2.0;5.0;4.0;3.0;2.0;34095.0;653.0;46.0;19.0
42.0;4.0;449257.0;10.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;50.0;19.0
55.0;4.0;367314.0;7.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;65.0;19.0
50.0;4.0;352057.0;7.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;52.0;24.0
48.0;4.0;390781.0;9.0;8.0;3.0;5.0;3.0;3.0;2.0;27828.0;1340.0;41.0;24.0
49.0;4.0;462440.0;9.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;52.0;21.0
40.0;4.0;311512.0;8.0;7.0;3.0;6.0;4.0;3.0;2.0;27828.0;1340.0;57.0;21.0
50.0;4.0;277647.0;10.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;46.0;24.0
43.0;4.0;358740.0;7.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;52.0;23.0
53.0;4.0;410867.0;9.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;25.0
52.0;4.0;475028.0;9.0;10.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;47.0;24.0
42.0;3.0;342865.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;23.0
49.0;4.0;433665.0;6.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;24.0
44.0;4.0;367260.0;9.0;6.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;25.0
42.0;3.0;382635.0;9.0;6.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;50.0;21.0
50.0;3.0;386261.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
47.0;3.0;363418.0;7.0;11.0;4.0;7.0;3.0;3.0;2.0;27828.0;653.0;56.0;23.0
51.0;4.0;395831.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;50.0;23.0
53.0;4.0;313321.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
45.0;5.0;494223.0;7.0;9.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;46.0;21.0
48.0;4.0;375077.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
45.0;4.0;330664.0;12.0;6.0;4.0;6.0;4.0;3.0;2.0;27828.0;653.0;65.0;23.0
48.0;4.0;404616.0;9.0;6.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;26.0
56.0;4.0;275691.0;7.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;46.0;25.0
46.0;4.0;449257.0;10.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;62.0;25.0
47.0;3.0;523910.0;7.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
43.0;4.0;327120.0;8.0;10.0;4.0;7.0;3.0;3.0;1.0;34095.0;1340.0;40.0;23.0
47.0;4.0;369468.0;8.0;8.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;58.0;26.0
50.0;3.0;369468.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;57.0;23.0
48.0;4.0;409505.0;8.0;12.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;37.0;18.0
51.0;3.0;465507.0;9.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;46.0;21.0
48.0;3.0;421871.0;9.0;9.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;46.0;23.0
48.0;3.0;289436.0;7.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;42.0;19.0
53.0;4.0;418324.0;7.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;18.0
51.0;3.0;369468.0;8.0;8.0;4.0;4.0;3.0;3.0;2.0;25124.0;653.0;58.0;23.0
48.0;3.0;347890.0;9.0;8.0;4.0;5.0;3.0;3.0;1.0;34095.0;653.0;65.0;18.0
49.0;4.0;282202.0;7.0;10.0;4.0;4.0;3.0;3.0;2.0;34095.0;1340.0;60.0;21.0
51.0;3.0;373662.0;7.0;11.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;62.0;25.0
48.0;4.0;326297.0;9.0;8.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;58.0;26.0
59.0;5.0;444304.0;8.0;5.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;15.0
42.0;4.0;483777.0;8.0;5.0;3.0;7.0;2.0;3.0;2.0;34095.0;653.0;44.0;18.0
50.0;4.0;399088.0;9.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
50.0;4.0;449257.0;10.0;9.0;3.0;4.0;3.0;3.0;2.0;34095.0;1340.0;44.0;27.0
45.0;4.0;436006.0;5.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;52.0;19.0
47.0;4.0;403788.0;10.0;6.0;3.0;4.0;4.0;3.0;2.0;34095.0;653.0;57.0;25.0
52.0;4.0;432376.0;8.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;21.0
52.0;4.0;436006.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;26.0
58.0;4.0;361280.0;9.0;8.0;2.0;5.0;3.0;3.0;2.0;34095.0;653.0;66.0;21.0
41.0;4.0;362589.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;24.0
51.0;4.0;356067.0;8.0;9.0;3.0;6.0;3.0;4.0;2.0;34095.0;653.0;53.0;24.0
54.0;3.0;452205.0;8.0;10.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
56.0;4.0;433665.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;56.0;18.0
54.0;4.0;382635.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;48.0;23.0
46.0;3.0;436006.0;8.0;8.0;3.0;6.0;4.0;3.0;1.0;34095.0;653.0;58.0;19.0
46.0;4.0;266081.0;9.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;59.0;26.0
45.0;3.0;290593.0;9.0;5.0;3.0;7.0;3.0;2.0;2.0;34095.0;653.0;50.0;19.0
47.0;4.0;350498.0;7.0;10.0;3.0;4.0;3.0;3.0;2.0;27828.0;653.0;65.0;21.0
49.0;4.0;410114.0;9.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;18.0
