time,a1,a2,a3,a4,a5,a6,a7,a8,class
1.8572925,3.8327067,2.2469633,7.0372906,6.585579,5.526127,5.354751,1.6105204,0.27242854,0
1.854995,3.83467,2.2414865,7.03727,6.5845785,5.5390763,5.3540716,1.6102724,0.27220094,0
7.3841605,3.7348773,6.370137,6.507732,5.461368,4.6532207,0.2337892,4.0227566,4.573747,4
1.8464881,3.8618553,2.224298,7.041337,6.5839796,5.637892,5.3536735,1.6072247,0.2705088,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.85378,3.8342326,2.2379975,7.0366955,6.5835547,5.5377293,5.353339,1.610414,0.2722555,0
3.992119,3.7702568,2.2552023,6.1338253,4.560445,4.0466485,2.6427956,2.8830805,2.8165205,3
1.6050373,3.979271,1.5850109,6.9324884,6.374537,4.7801313,5.1908154,1.6234403,0.2838671,0
4.0930195,3.836614,1.9722316,6.176135,4.3794937,4.147939,2.3180058,3.1066637,3.2988896,3
1.8462797,3.8557086,2.2252269,7.0416784,6.5842724,5.655587,5.354131,1.6071632,0.27029246,0
4.1972003,3.941313,1.7538676,6.2348013,4.157443,4.2530766,2.0372698,3.361908,3.7627425,3
4.164292,3.9106286,1.814102,6.2220535,4.2563105,4.2207723,2.127454,3.256346,3.5808547,3
3.9091268,3.693901,2.6428092,6.103096,4.7278504,3.941696,3.0382466,2.5919182,2.251744,3
1.9092109,3.8158035,2.3765402,7.0496883,6.6194654,5.43964,5.381103,1.6144714,0.27286065,0
1.924561,3.9721265,7.2593274,6.904209,5.733421,5.1886415,8.155595,4.2856545,0.5662102,0
2.150324,4.194722,5.7110996,6.9678884,6.1018333,4.3724933,7.0857496,3.308093,0.48963922,0
7.317159,3.7100763,6.2963843,6.475493,5.3627343,4.6316433,0.23594442,4.03611,4.590291,4
1.8463994,3.8507721,2.226507,7.0418797,6.5845866,5.666081,5.3545275,1.6071703,0.27016738,0
1.6053773,3.9800794,1.5856541,6.9326696,6.3748107,4.78332,5.191012,1.6234095,0.2838498,0
1.8526404,3.838513,2.2366831,7.0380073,6.5842333,5.5634284,5.353875,1.6096516,0.2717562,0
1.35887,4.121784,1.1989075,6.9112883,6.2710814,4.6320343,5.090991,1.6148202,0.27205697,0
2.0578427,4.101484,6.2002335,6.941997,5.961665,4.480755,7.429948,3.6390486,0.51875967,0
2.1477141,3.8103247,2.976356,7.109475,6.7703238,5.0902433,5.534395,1.6694162,0.26746494,0
2.1070857,3.808492,2.867881,7.0952916,6.7406526,5.056554,5.5001082,1.6585972,0.27109995,0
1.8921669,3.820544,2.3338575,7.045286,6.6080294,5.462306,5.3721423,1.6132133,0.27285415,0
1.8540373,3.8336513,2.2384503,7.0365486,6.5835333,5.5340962,5.353315,1.6105137,0.27232498,0
1.8545238,3.8360393,2.2407963,7.03767,6.584736,5.547658,5.3542,1.6100259,0.27204046,0
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.8460631,3.8627868,2.2229216,7.041139,6.583612,5.6357164,5.3533792,1.607255,0.2705317,0
1.8548818,3.8342524,2.2410016,7.037067,6.5843506,5.5367575,5.3539047,1.6103585,0.2722514,0
1.8568157,3.8320806,2.245433,7.0369043,6.5850334,5.5233536,5.354364,1.6106555,0.27248552,0
1.8478216,3.8493054,2.2304728,7.042274,6.585575,5.6653495,5.355248,1.6071568,0.27018946,0
1.847345,3.8477337,2.2285628,7.041543,6.584836,5.6563077,5.354687,1.6074495,0.27030045,0
2.1695237,3.9334385,5.8112535,6.9733834,6.1170683,5.210606,7.1450677,3.3712487,0.49190712,0
2.3594801,3.8312433,3.4849029,7.163557,6.893592,5.1088357,5.667641,1.7109959,0.2567794,0
1.9774563,3.9733346,6.8590326,6.920463,5.8234615,5.0409336,7.8725643,4.0479255,0.5499541,0
1.9270866,3.9724796,7.2344675,6.904933,5.737832,5.1779385,8.140426,4.2713337,0.56491286,0
2.1070602,3.808485,2.867797,7.0952644,6.7406135,5.0561724,5.500075,1.658598,0.27110624,0
1.8916024,3.8206565,2.3324425,7.0451336,6.607647,5.4629965,5.3718433,1.6131754,0.27285498,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
2.0428388,4.061822,2.6793895,7.0804367,6.6866803,4.8136587,5.442542,1.6340075,0.27774704,0
1.8568566,3.8320694,2.245542,7.0369153,6.5850606,5.5232735,5.3543835,1.6106553,0.27248627,0
1.8462687,3.8559515,2.2251356,7.041656,6.584246,5.6548696,5.3541026,1.607167,0.270301,0
2.093103,4.088033,6.01948,6.9504747,6.014974,4.510583,7.304958,3.519573,0.50781,0
2.1083834,3.8085392,2.870895,7.0955825,6.7414227,5.0554414,5.5010443,1.659024,0.2710641,0
1.857156,3.8328397,2.2466326,7.0372868,6.5855155,5.526842,5.3547077,1.6105063,0.27241573,0
1.8537797,3.8342366,2.2379982,7.0366974,6.583555,5.5377545,5.35334,1.6104136,0.27225494,0
1.8434511,3.8716686,2.213917,7.03982,6.580973,5.6186633,5.351239,1.6074502,0.27088064,0
1.8477203,3.8479722,2.2296903,7.0417624,6.585171,5.657587,5.354929,1.6073856,0.2702872,0
1.8508229,3.8410413,2.2330675,7.0385995,6.5840116,5.5831127,5.3537645,1.6091671,0.2713989,0
1.8503368,3.842085,2.2325602,7.039122,6.5843043,5.5942965,5.3540006,1.6088667,0.2711941,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
2.22874,3.9244387,5.5064707,6.988194,6.210993,5.2040772,6.928133,3.1555693,0.46977878,0
1.8559115,3.8351002,2.2441652,7.0377507,6.5853987,5.540732,5.3546495,1.610141,0.27216476,0
1.8513241,3.8415182,2.2346992,7.0390058,6.5845947,5.5862217,5.354179,1.6090264,0.27134126,0
7.3656306,3.728059,6.3496275,6.4990015,5.433829,4.6473837,0.23440644,4.0268607,4.578616,4
2.4398546,3.869842,3.976285,7.178116,6.8592577,5.1188326,5.8477645,1.8923249,0.2678461,0
1.6079338,3.9766896,1.590229,6.932439,6.375494,4.7763743,5.1918488,1.6236124,0.28405815,0
1.9312084,3.8133848,2.4314349,7.0555844,6.63427,5.409792,5.3926277,1.6159377,0.27289078,0
6.3283777,3.5914373,4.6584044,6.194914,2.1264863,4.4952064,0.3932662,5.698316,6.3064346,4
1.8551383,3.8862739,2.2454495,7.0449667,6.5900044,5.6121716,5.357324,1.6060882,0.27095407,0
3.8855095,3.6716008,4.3637385,6.2384396,5.5323477,3.9124784,4.74622,2.2258031,0.9256133,3
3.8982863,3.6656165,2.9282804,6.119939,4.8341885,3.9225647,3.3018184,2.4505072,1.958851,3
2.1116889,3.808632,2.8792548,7.0966463,6.7437487,5.0578237,5.503716,1.6599627,0.27084383,0
1.6059197,3.9772298,1.5865841,6.932297,6.374692,4.775994,5.1910686,1.6235406,0.2839582,0
1.8492173,3.8441482,2.2312737,7.04019,6.5847616,5.6192546,5.354422,1.608253,0.27078283,0
3.8886034,3.6664245,3.7709742,6.188464,5.2297444,3.9032643,4.132832,2.2751935,1.281172,3
1.8517376,3.8395572,2.234665,7.038121,6.58395,5.5703206,5.3536897,1.6094952,0.2716318,0
1.854995,3.83467,2.2414865,7.03727,6.5845785,5.5390763,5.3540716,1.6102724,0.27220094,0
1.8482767,3.8464663,2.2306585,7.041427,6.585209,5.6486,5.354916,1.6076033,0.27040562,0
1.9239752,3.971944,7.2709584,6.9041123,5.732342,5.19373,8.160422,4.292022,0.5670946,0
3.9490366,3.7339694,2.3968618,6.114457,4.630872,3.9951246,2.7952714,2.756045,2.5773354,3
2.4429965,3.873306,4.0243473,7.173547,6.8441153,5.119432,5.873674,1.9357944,0.27557182,0
1.8564806,3.8962111,2.247234,7.045063,6.5901537,5.5932293,5.3571777,1.6060426,0.27132708,0
1.8554382,3.83304,2.242002,7.0367684,6.584322,5.5291743,5.353866,1.6105645,0.27239597,0
2.10389,4.0816116,2.8337796,7.0981207,6.726627,4.746212,5.4843645,1.6502154,0.2759753,0
1.8557599,3.8352454,2.2438142,7.0377574,6.5853405,5.541718,5.35461,1.61012,0.27214697,0
2.2368202,3.80897,3.1955614,7.1331573,6.824273,5.1117234,5.5938735,1.6882796,0.26224133,0
1.8583797,3.8293917,2.2489069,7.0366025,6.585459,5.510618,5.354653,1.6109858,0.2727123,0
3.8857937,3.670939,4.338656,6.236783,5.519081,3.912463,4.719948,2.2286475,0.9358916,3
1.8547267,3.835798,2.2412512,7.0376434,6.5848,5.546104,5.3542404,1.6100612,0.27206844,0
1.8573837,3.9022985,2.2485907,7.0451813,6.590336,5.5820956,5.3571534,1.6059971,0.27154666,0
1.919044,3.8142426,2.4012465,7.0524054,6.6261888,5.4283237,5.3863506,1.6151032,0.27283347,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
1.8510567,3.8325024,2.229862,7.03511,6.5809956,5.5303936,5.3514977,1.6108739,0.27246705,0
1.8890988,3.8213367,2.326212,7.044516,6.6059966,5.4668584,5.370552,1.6129787,0.27284366,0
1.8466136,3.8493633,2.227138,7.0418453,6.5846896,5.665778,5.354624,1.607228,0.27017447,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.8555081,3.832959,2.2421608,7.03676,6.584344,5.528646,5.353881,1.6105769,0.27240536,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
1.8537797,3.8342366,2.2379982,7.0366974,6.583555,5.5377545,5.35334,1.6104136,0.27225494,0
1.8469092,3.8487659,2.2277365,7.041744,6.584764,5.6622944,5.3546615,1.6073072,0.27022102,0
2.1300066,3.8092272,2.9286299,7.1031365,6.7572384,5.073987,5.5193086,1.6647882,0.26912728,0
1.8469133,3.8499696,2.2279763,7.0420203,6.5849476,5.6661754,5.3547983,1.6071708,0.27017117,0
1.9296649,3.8134975,2.4276645,7.0552287,6.633292,5.41297,5.391871,1.6158133,0.2728676,0
2.0286534,3.9845705,2.6470187,7.072823,6.677584,4.8657246,5.434674,1.6333566,0.27753532,0
1.8534236,3.8360229,2.2377784,7.0372863,6.5839257,5.548406,5.353627,1.6100888,0.27204263,0
2.088068,4.0347114,6.070956,6.9486413,6.006401,4.632203,7.3398037,3.552765,0.5098202,0
4.19817,3.941197,1.7501112,6.235141,4.155934,4.2541785,2.0328567,3.3626096,3.765965,3
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
1.854738,3.835786,2.241276,7.037644,6.5848036,5.546018,5.354245,1.6100636,0.27207008,0
1.8518528,3.8335674,2.2324777,7.035796,6.581941,5.5358043,5.3521833,1.6106315,0.27233765,0
1.8916024,3.8206565,2.3324425,7.0451336,6.607647,5.4629965,5.3718433,1.6131754,0.27285498,0
3.8855095,3.6716008,4.3637385,6.2384396,5.5323477,3.9124784,4.74622,2.2258031,0.9256133,3
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
1.8490117,3.8444517,2.2309742,7.0403285,6.5847635,5.623252,5.3544474,1.6081703,0.2707308,0
4.2230015,3.9718935,1.7210264,6.2404985,4.06528,4.278922,1.9680214,3.4631727,3.9353783,3
3.9656324,3.7460167,2.3393645,6.121649,4.6024156,4.016704,2.729236,2.80274,2.6665277,3
1.8573837,3.9022985,2.2485907,7.0451813,6.590336,5.5820956,5.3571534,1.6059971,0.27154666,0
2.1093867,3.8085673,2.8732877,7.0958614,6.7420793,5.0556135,5.5018077,1.6593323,0.2710223,0
1.8520068,3.8402505,2.2357376,7.0385227,6.5844293,5.574671,5.354032,1.6093304,0.27155203,0
7.3656306,3.728059,6.3496275,6.4990015,5.433829,4.6473837,0.23440644,4.0268607,4.578616,4
1.8497401,3.8433132,2.2319887,7.0397944,6.584698,5.60862,5.354318,1.6084847,0.27093136,0
1.8469133,3.8499696,2.2279763,7.0420203,6.5849476,5.6661754,5.3547983,1.6071708,0.27017117,0
2.1494555,3.8104234,2.9811769,7.110207,6.7717395,5.093984,5.535962,1.669827,0.26727283,0
1.9277003,3.8136384,2.4228723,7.054778,6.632051,5.4170895,5.390909,1.6156528,0.27283645,0
1.8964738,3.8193967,2.3445807,7.046356,6.6108737,5.455762,5.374369,1.6135473,0.2728718,0
3.8898888,3.6619644,3.4206905,6.1480703,5.0619435,3.8923635,3.7897224,2.3101404,1.5368551,3
4.0930195,3.836614,1.9722316,6.176135,4.3794937,4.147939,2.3180058,3.1066637,3.2988896,3
2.1197033,3.8088768,2.9008677,7.0994925,6.749659,5.0650373,5.5105443,1.6620715,0.27009064,0
6.355559,3.5855935,4.7111335,6.1959724,2.247438,4.4940705,0.3867511,5.629207,6.239786,4
4.1416836,3.8897738,1.8651444,6.2091656,4.305394,4.1983314,2.188697,3.198946,3.4795668,3
1.8960813,3.820387,2.343865,7.0465455,6.610864,5.4603944,5.3743515,1.6133854,0.27279434,0
1.8479,3.8470082,2.2298317,7.041491,6.5850706,5.652027,5.354834,1.6075337,0.27035922,0
3.992119,3.7702568,2.2552023,6.1338253,4.560445,4.0466485,2.6427956,2.8830805,2.8165205,3
1.8518455,3.8406346,2.2355013,7.0386524,6.5844793,5.5775676,5.354074,1.6092505,0.27149928,0
2.0889208,4.0342355,6.0668116,6.9488535,6.0076714,4.633728,7.336922,3.5500205,0.50956744,0
3.9091268,3.693901,2.6428092,6.103096,4.7278504,3.941696,3.0382466,2.5919182,2.251744,3
1.8523387,3.838834,2.2359922,7.0380306,6.584126,5.565515,5.3538036,1.609606,0.2717186,0
1.8463705,3.8511562,2.226415,7.0418997,6.58458,5.6661406,5.354515,1.6071532,0.27016607,0
1.6061138,3.9796364,1.5869789,6.932676,6.3750634,4.782547,5.191278,1.6234481,0.28389636,0
1.9674096,3.9871879,2.4844227,7.0503454,6.6309633,4.85228,5.3957014,1.6287508,0.28000838,0
1.8573369,3.9017885,2.248559,7.0451827,6.5903425,5.5830417,5.357171,1.6059978,0.27152792,0
2.2316492,3.924005,5.491539,6.988925,6.215602,5.2038875,6.917499,3.1450012,0.468695,0
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
1.8462065,3.8627312,2.2233305,7.041193,6.583721,5.6358128,5.3534584,1.6072457,0.27053168,0
1.8572646,3.8318927,2.2466059,7.0370007,6.5853114,5.5222054,5.354562,1.6106613,0.27249974,0
1.8519726,3.832097,2.2321804,7.0352507,6.5815086,5.527124,5.3518553,1.610909,0.27251443,0
1.8465152,3.8526552,2.2267845,7.04208,6.5847507,5.666515,5.354611,1.607065,0.27016085,0
2.1018498,4.0817037,2.8289392,7.0975924,6.7253246,4.7463627,5.4828296,1.64957,0.2760538,0
3.8857937,3.670939,4.338656,6.236783,5.519081,3.912463,4.719948,2.2286475,0.9358916,3
1.849375,3.8435605,2.231229,7.039861,6.5845995,5.6121454,5.3542647,1.6084161,0.2708737,0
1.8543106,3.8363183,2.2403274,7.0377054,6.5846763,5.549393,5.3541617,1.6099849,0.27200925,0
3.888679,3.668187,4.1187444,6.2261705,5.404475,3.9138417,4.48814,2.2555306,1.0509974,3
1.8494916,3.8434606,2.231454,7.0398273,6.5846286,5.6107135,5.354277,1.6084428,0.27089316,0
1.856932,3.8997376,2.2478359,7.0451145,6.590214,5.5869837,5.3571324,1.6060162,0.27145055,0
1.8568566,3.8320694,2.245542,7.0369153,6.5850606,5.5232735,5.3543835,1.6106553,0.27248627,0
1.5267076,4.0971265,1.4388682,6.9295673,6.3404627,4.666954,5.1583695,1.620106,0.28105292,0
2.1269834,3.8090923,2.9204874,7.102064,6.755014,5.071364,5.516737,1.6639924,0.26940948,0
1.8543106,3.8363183,2.2403274,7.0377054,6.5846763,5.549393,5.3541617,1.6099849,0.27200925,0
1.851014,3.8403609,2.2331324,7.0382705,6.5837846,5.576894,5.353589,1.609344,0.27151278,0
1.9410491,3.9548233,7.1634817,6.9095902,5.7586174,5.240302,8.088415,4.2289557,0.56209445,0
4.226276,3.974879,1.7142736,6.24047,4.0526457,4.282298,1.9560152,3.4754076,3.957702,3
1.9298317,3.8134825,2.4280777,7.0552707,6.633402,5.412707,5.3919563,1.6158249,0.27286848,0
1.9184003,3.8142893,2.3996263,7.05222,6.625744,5.4289937,5.386005,1.6150665,0.27283645,0
2.1070602,3.808485,2.867797,7.0952644,6.7406135,5.0561724,5.500075,1.658598,0.27110624,0
1.855279,3.83547,2.2426069,7.037691,6.585076,5.5435634,5.35443,1.6100996,0.27211404,0
1.8557333,3.8352485,2.2437427,7.0377507,6.585322,5.5417595,5.354598,1.610121,0.2721462,0
1.8518072,3.8407195,2.235448,7.038683,6.584493,5.5782776,5.3540854,1.6092312,0.27148637,0
1.8554702,3.834316,2.24263,7.0372868,6.584795,5.536557,5.3542204,1.610318,0.27224258,0
2.4040008,4.0412316,3.5621774,7.1787267,6.9161577,4.912991,5.688366,1.7152138,0.25769332,0
3.9292834,3.718383,2.469675,6.106456,4.6659856,3.9693232,2.8773324,2.6977243,2.4682114,3
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.0283651,3.9844618,2.6462188,7.072706,6.6773567,4.865648,5.4344673,1.6333005,0.27754998,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.9289701,3.8135476,2.4259686,7.0550675,6.632852,5.414416,5.39153,1.6157568,0.2728568,0
1.9580483,3.9746435,7.0003386,6.9146724,5.790893,5.087165,7.972116,4.1327267,0.55581105,0
2.14724,3.8102763,2.9750376,7.109269,6.7699323,5.0891194,5.533965,1.6693077,0.2675186,0
2.172542,3.810616,3.04368,7.1187778,6.7889223,5.128946,5.5554433,1.675448,0.26508498,0
1.8539188,3.8329432,2.23783,7.0362287,6.5831995,5.530113,5.3530684,1.6106548,0.27240998,0
1.8466682,3.8499703,2.2272866,7.0419226,6.584761,5.6660657,5.3546658,1.6071897,0.27017057,0
1.8554571,3.8343556,2.242611,7.037299,6.5848002,5.5368004,5.3542247,1.610311,0.27223784,0
2.093103,4.088033,6.01948,6.9504747,6.014974,4.510583,7.304958,3.519573,0.50781,0
2.0917935,4.0199695,6.056949,6.949337,6.01192,4.662471,7.3300385,3.5433247,0.508695,0
1.8570666,3.8320649,2.2461193,7.036988,6.585214,5.5231423,5.3544936,1.6106436,0.27248433,0
1.9777281,3.973281,6.856961,6.920541,5.8239284,5.0401664,7.8711734,4.046658,0.54985476,0
1.8863395,3.822125,2.3193574,7.043848,6.6041894,5.471292,5.369137,1.6127572,0.2728279,0
1.915586,3.8145475,2.3925548,7.0514226,6.6238084,5.4321156,5.3844986,1.614897,0.27284598,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.8568019,3.899117,2.2475963,7.0450926,6.5901704,5.588187,5.357118,1.6060221,0.27142698,0
1.854786,3.833482,2.2404168,7.0367303,6.5840106,5.5323887,5.353652,1.6105103,0.27234387,0
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
1.8497401,3.8433132,2.2319887,7.0397944,6.584698,5.60862,5.354318,1.6084847,0.27093136,0
2.1490605,3.810413,2.980084,7.110041,6.771419,5.0931516,5.5356073,1.6697333,0.26731637,0
1.6047955,3.980019,1.5845896,6.932581,6.3745337,4.782163,5.1907635,1.6234019,0.28383237,0
1.8551153,3.833165,2.2411773,7.036712,6.5841355,5.5302234,5.353736,1.6105559,0.2723814,0
1.8554702,3.834316,2.24263,7.0372868,6.584795,5.536557,5.3542204,1.610318,0.27224258,0
1.856852,3.8993466,2.24769,7.045101,6.590188,5.587738,5.3571243,1.6060197,0.2714358,0
1.849375,3.8435605,2.231229,7.039861,6.5845995,5.6121454,5.3542647,1.6084161,0.2708737,0
1.8502121,3.8423584,2.232433,7.0392594,6.5843825,5.597214,5.3540645,1.6087883,0.2711406,0
1.8460244,3.8562703,2.2243795,7.0415444,6.584041,5.653996,5.353945,1.607187,0.27030966,0
2.0571349,4.101424,6.204054,6.941824,5.960585,4.481024,7.432581,3.641568,0.5189848,0
1.8567101,3.8974268,2.247636,7.0451016,6.5902233,5.590922,5.3571954,1.6060319,0.2713724,0
1.8551153,3.833165,2.2411773,7.036712,6.5841355,5.5302234,5.353736,1.6105559,0.2723814,0
1.8464193,3.8511822,2.2265525,7.04192,6.5846176,5.6661677,5.3545423,1.6071477,0.27016604,0
1.8531567,3.8360882,2.2370749,7.0372205,6.5837545,5.548982,5.3535066,1.610091,0.27203658,0
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
1.9296649,3.8134975,2.4276645,7.0552287,6.633292,5.41297,5.391871,1.6158133,0.2728676,0
2.0413678,4.061855,2.6753032,7.0798984,6.6855536,4.813595,5.441494,1.6336851,0.2778193,0
3.8961473,3.6632624,3.0765734,6.128722,4.897326,3.9134536,3.4474394,2.3883262,1.8207366,3
1.606052,3.9773605,1.5868236,6.932327,6.3747582,4.776297,5.1911263,1.6235399,0.2839617,0
1.8492173,3.8441482,2.2312737,7.04019,6.5847616,5.6192546,5.354422,1.608253,0.27078283,0
2.0321755,3.985462,2.6568184,7.0742183,6.680351,4.866656,5.4372087,1.6340632,0.277354,0
4.054018,3.8071623,2.0705125,6.157711,4.4474072,4.1094866,2.4361646,3.03312,3.1393564,3
1.8464193,3.8511822,2.2265525,7.04192,6.5846176,5.6661677,5.3545423,1.6071477,0.27016604,0
1.8932067,3.8202422,2.3364396,7.0455365,6.6087093,5.4606166,5.3726754,1.6132975,0.2728604,0
4.080229,3.8235574,2.0014095,6.1683817,4.3967395,4.134941,2.3531232,3.0852506,3.2522943,3
1.8478882,3.8473904,2.2299407,7.041621,6.585155,5.654235,5.354903,1.607471,0.27033108,0
1.9593146,3.9746854,6.9909725,6.915075,5.793043,5.084016,7.965374,4.1271796,0.5554482,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
1.8493618,3.843604,2.2312279,7.039886,6.5846105,5.6126804,5.3542757,1.6084042,0.2708668,0
1.846348,3.8497453,2.2263918,7.0417776,6.584509,5.6658964,5.3544893,1.6072257,0.27017042,0
1.8557333,3.8352485,2.2437427,7.0377507,6.585322,5.5417595,5.354598,1.610121,0.2721462,0
7.6882668,3.8530633,6.6674294,6.6703587,5.8339586,4.766584,0.22948685,4.0603585,4.571567,4
1.8554378,3.8318396,2.2415552,7.036334,6.5839415,5.5229597,5.353584,1.6107762,0.27252418,0
1.9149127,3.8146014,2.390866,7.051235,6.6233497,5.4329085,5.3841405,1.6148555,0.27284738,0
2.1478822,3.8103426,2.9768233,7.109549,6.770464,5.090666,5.5345488,1.6694543,0.26744577,0
1.8588278,3.8293602,2.250138,7.0367575,6.585789,5.510316,5.3548856,1.6109614,0.2727123,0
1.9004712,3.8183548,2.3545344,7.0473514,6.613515,5.4497066,5.376436,1.6138558,0.2728878,0
1.9013143,3.8181787,2.3566573,7.0475845,6.614093,5.448775,5.376888,1.6139112,0.27288464,0
2.0932424,4.087978,6.0187807,6.9505086,6.015183,4.5107574,7.3044715,3.5191095,0.5077677,0
1.8497401,3.8433132,2.2319887,7.0397944,6.584698,5.60862,5.354318,1.6084847,0.27093136,0
2.1206174,3.8089042,2.9033318,7.099816,6.7503314,5.065834,5.511321,1.6623127,0.27000505,0
1.8514787,3.8404765,2.2344294,7.0384617,6.5841513,5.576931,5.3538446,1.6093023,0.27151144,0
1.9698341,3.9870584,2.4907923,7.0512247,6.6327953,4.852711,5.397204,1.6288731,0.27991673,0
3.8857937,3.670939,4.338656,6.236783,5.519081,3.912463,4.719948,2.2286475,0.9358916,3
1.8492631,3.8439572,2.2312465,7.0400825,6.584706,5.6169763,5.354369,1.6083059,0.27081198,0
1.8462065,3.8627312,2.2233305,7.041193,6.583721,5.6358128,5.3534584,1.6072457,0.27053168,0
1.8467846,3.850581,2.227596,7.0420175,6.584873,5.6662197,5.3547344,1.6071498,0.27016884,0
1.8497401,3.8433132,2.2319887,7.0397944,6.584698,5.60862,5.354318,1.6084847,0.27093136,0
1.6053773,3.9800794,1.5856541,6.9326696,6.3748107,4.78332,5.191012,1.6234095,0.2838498,0
1.9277003,3.8136384,2.4228723,7.054778,6.632051,5.4170895,5.390909,1.6156528,0.27283645,0
2.089814,4.0351033,6.0617027,6.9490833,6.00904,4.6318216,7.333402,3.5466616,0.50928247,0
1.605078,3.9802926,1.5851179,6.9326735,6.3747134,4.7837706,5.190906,1.6233919,0.2838294,0
1.8478882,3.8473904,2.2299407,7.041621,6.585155,5.654235,5.354903,1.607471,0.27033108,0
1.854179,3.8352191,2.23951,7.0372267,6.584195,5.5432034,5.3538084,1.6102021,0.27213344,0
4.155033,3.9032009,1.8368169,6.2167854,4.2748947,4.2114735,2.153987,3.2350652,3.5412848,3
