0,1,2,3,4,5,6,7,8
0,6,19,2,12,2,13,14,5
1,8,19,2,13,3,13,14,1
2,8,5,3,11,3,9,16,6
0,7,23,2,12,2,18,29,3
0,6,3,3,10,5,12,15,4
10,7,26,2,10,3,4,25,22
10,6,11,3,2,0,1,53,29
0,6,3,2,12,5,12,11,1
10,4,12,3,5,3,1,42,30
5,8,8,3,16,5,9,2,1
0,6,5,3,10,5,14,19,4
2,6,8,4,14,5,11,9,1
5,6,8,3,1,2,3,50,9
10,6,22,2,10,5,1,38,15
6,6,19,3,14,4,13,14,1
2,8,8,0,14,3,11,11,2
0,6,5,4,10,4,12,16,4
0,6,11,3,6,2,17,41,13
5,6,5,3,9,6,2,15,9
5,6,5,3,10,6,5,24,9
10,6,11,0,5,5,1,12,29
6,8,5,1,7,5,5,37,22
2,6,8,3,16,2,15,14,1
10,6,12,3,0,5,1,52,29
6,6,15,2,17,3,9,3,2
3,6,7,3,17,2,9,1,2
8,8,10,2,16,0,11,9,1
0,4,8,4,13,3,14,14,2
0,4,3,3,10,5,14,15,5
5,6,5,4,4,5,2,32,22
6,6,19,3,16,1,15,19,2
2,7,12,4,5,1,13,40,2
2,6,13,0,14,0,11,11,2
0,6,5,3,11,1,14,16,3
5,6,6,3,9,2,7,22,13
1,6,5,3,11,3,11,18,7
5,6,19,3,14,2,13,19,5
1,6,28,3,14,2,17,23,1
2,6,8,2,15,2,13,11,1
5,7,6,3,14,2,12,19,7
3,6,19,3,17,5,11,11,1
2,6,15,2,14,3,17,15,2
2,6,12,2,15,2,13,4,1
8,8,6,3,2,2,9,4,31
2,8,8,4,16,4,10,9,1
10,6,12,2,6,5,1,39,28
5,6,5,3,10,2,4,19,7
6,6,19,4,10,3,17,40,14
5,6,5,3,10,3,4,18,14
2,6,26,3,14,5,17,23,1
2,6,14,4,14,5,17,10,1
2,6,8,3,14,1,9,8,2
12,4,26,2,19,2,1,8,13
2,6,8,2,14,3,11,9,2
2,8,5,3,6,3,9,35,22
10,6,8,0,0,3,1,51,30
0,6,5,2,10,2,13,31,4
0,6,4,4,12,2,13,15,3
2,8,8,3,16,5,9,8,1
10,6,12,2,5,2,1,42,29
10,7,23,2,9,3,2,19,13
6,5,19,3,12,5,12,19,7
10,6,12,3,0,5,1,51,28
2,6,8,3,16,4,8,1,1
2,6,15,3,15,2,17,11,2
1,6,23,4,13,1,15,14,3
2,6,24,3,14,2,15,26,2
1,7,14,3,14,3,17,14,2
6,6,19,3,15,1,13,11,2
10,7,4,2,1,2,1,50,23
2,6,6,4,16,3,9,4,1
2,6,12,4,14,4,14,11,2
2,6,16,4,15,2,17,16,9
5,6,19,3,15,2,14,19,7
6,6,14,4,15,2,11,41,14
5,8,5,2,15,2,2,19,14
0,6,2,3,12,5,14,14,3
6,6,19,4,15,1,12,18,7
5,6,19,4,15,5,13,14,3
2,6,10,2,15,0,14,11,2
0,5,28,2,4,3,18,30,3
6,8,19,4,15,3,12,20,5
2,4,8,1,14,4,8,10,1
2,8,8,3,10,3,16,18,9
8,4,8,1,17,3,12,1,2
0,6,5,3,4,2,12,28,12
2,6,8,4,16,1,10,9,1
2,6,12,4,14,3,16,9,2
12,6,24,3,18,2,1,7,14
5,8,5,3,10,5,4,19,7
2,6,12,4,14,3,15,13,2
0,6,26,4,12,2,18,30,3
1,6,26,2,12,2,17,27,1
12,7,22,3,19,3,6,18,12
2,6,9,2,16,6,7,4,1
2,6,8,0,14,0,15,11,2
2,8,8,3,16,5,9,1,1
1,4,5,3,11,3,9,17,9
2,6,25,2,14,3,17,15,2
10,6,8,3,0,5,1,51,30
2,8,13,4,14,3,12,11,2
0,6,26,3,10,4,17,31,4
6,6,5,4,10,5,13,21,21
2,5,24,3,16,2,17,11,2
1,6,4,3,12,2,11,7,2
10,8,12,3,5,5,1,38,29
0,6,18,4,8,3,17,40,14
1,4,4,2,13,6,12,10,1
5,6,5,3,4,1,3,41,11
5,6,6,4,10,2,5,21,13
6,6,5,3,4,1,6,37,23
0,6,5,3,10,2,18,31,4
2,5,19,2,14,3,17,19,1
5,6,5,4,4,1,6,24,13
0,6,8,2,12,2,13,11,3
2,6,24,1,14,2,17,30,2
2,6,12,0,15,0,13,11,2
2,6,12,4,15,3,10,11,1
2,7,5,4,14,4,12,3,1
1,6,10,2,14,5,15,13,5
5,6,5,2,4,3,3,29,20
2,6,12,4,16,4,12,4,1
10,8,11,3,0,5,1,51,30
1,5,4,1,13,5,11,11,1
5,6,19,3,15,2,14,18,6
0,4,5,3,11,3,13,19,7
2,6,26,3,12,2,17,31,8
0,6,4,2,12,3,10,15,3
5,6,16,2,6,3,17,39,21
0,6,2,3,12,5,12,15,5
2,6,8,3,14,5,9,8,1
6,8,24,3,17,4,3,1,1
1,8,5,3,14,5,13,9,1
2,6,15,3,15,3,17,15,1
10,6,16,0,7,3,1,35,27
12,7,9,3,12,3,5,12,14
0,6,6,3,12,2,14,26,10
0,6,11,4,12,5,17,13,4
2,8,8,4,14,3,13,11,2
5,7,19,2,14,2,17,20,15
12,8,24,2,19,3,1,8,13
10,8,11,3,5,4,1,37,29
2,6,8,2,14,2,10,11,2
2,6,13,3,14,1,15,11,2
0,7,15,3,3,1,17,30,9
0,8,4,4,13,3,13,14,5
0,6,15,2,12,5,17,15,3
0,8,11,3,8,3,17,38,24
5,6,5,4,5,3,6,39,21
5,6,5,3,12,5,9,7,2
2,6,24,3,15,3,11,9,1
10,6,13,0,14,3,1,33,27
10,6,8,3,0,6,1,48,28
5,6,4,1,7,4,3,29,21
2,8,4,3,1,3,5,53,29
2,8,12,2,15,4,11,3,1
0,6,28,2,13,3,18,31,3
5,4,16,3,5,2,3,36,21
1,4,5,3,13,2,11,11,2
5,5,22,3,12,3,12,24,6
2,8,12,2,16,2,11,11,2
0,6,18,1,7,3,17,30,4
10,7,23,4,12,1,6,19,9
0,6,23,1,13,0,18,16,5
2,6,15,2,16,2,11,8,1
10,4,6,3,10,1,4,23,14
2,6,8,4,16,4,7,1,2
2,6,12,4,16,6,10,9,2
6,6,24,4,15,4,14,19,1
5,6,7,3,15,2,8,7,2
2,6,8,2,14,2,11,9,2
0,6,27,3,19,5,17,24,1
2,6,14,2,15,2,12,11,1
5,6,19,2,15,5,13,19,5
0,6,28,4,11,1,18,29,3
6,6,19,3,14,5,14,19,1
6,6,8,3,17,2,9,2,1
2,7,7,2,16,2,9,9,2
0,7,26,2,11,2,18,30,3
12,4,24,2,12,3,3,24,9
2,6,8,2,16,2,9,8,1
10,6,17,4,5,2,5,36,20
1,6,5,4,13,1,12,11,2
2,8,8,3,14,3,9,9,12
5,6,24,2,15,2,13,19,7
6,6,23,4,15,2,13,19,5
1,4,10,3,13,4,13,11,1
0,6,9,2,12,3,15,14,3
2,6,8,0,14,0,13,11,1
6,6,22,4,15,1,14,19,5
5,6,6,4,6,3,7,31,20
0,6,16,4,6,5,13,36,24
2,8,10,3,16,4,9,8,1
6,8,4,3,10,4,9,2,1
10,8,11,3,0,4,1,51,31
5,6,5,3,10,5,3,24,13
2,6,12,3,14,3,15,10,1
10,6,16,2,6,5,15,37,23
0,8,9,2,14,3,14,13,2
0,6,4,4,10,3,17,37,14
2,6,5,3,14,1,9,7,2
8,8,2,3,11,3,11,16,7
0,6,5,4,11,5,17,19,4
0,6,5,1,11,5,13,19,5
12,7,12,3,19,5,1,4,22
12,8,23,3,18,2,1,38,28
6,4,25,2,15,2,12,19,1
1,8,11,3,16,4,11,11,1
2,4,13,4,12,3,15,19,7
10,6,12,3,5,1,1,51,28
10,6,15,4,7,5,1,38,24
0,7,4,4,12,4,12,11,3
10,8,12,3,4,5,1,43,29
2,6,6,4,16,1,9,4,1
0,8,3,4,13,3,13,14,2
5,6,5,3,9,5,4,22,9
6,5,23,4,14,3,13,19,7
2,4,19,3,14,3,17,19,1
5,4,5,1,14,3,5,21,12
5,6,4,2,6,3,4,30,13
0,6,15,3,10,5,17,13,5
10,8,12,3,2,5,1,39,28
0,6,5,3,12,2,12,24,9
2,6,12,2,16,3,11,8,2
1,6,12,3,13,5,13,11,1
6,6,4,1,6,5,4,30,20
2,4,12,3,15,4,12,11,1
2,6,14,2,15,2,11,11,1
5,6,8,4,12,3,11,30,5
3,5,12,3,17,4,12,8,1
2,8,12,2,15,2,11,9,2
2,6,13,2,15,2,9,4,2
0,7,23,2,12,2,18,30,3
1,6,27,3,12,5,17,24,1
2,8,8,3,16,3,9,4,1
2,6,8,2,14,3,8,52,22
0,6,5,3,5,2,15,29,12
2,5,5,3,12,3,14,16,7
5,6,19,3,15,2,13,19,7
2,6,8,4,14,3,7,8,2
2,6,7,3,16,3,11,7,2
6,6,8,3,1,2,3,50,21
10,6,12,3,0,5,1,53,30
2,8,5,3,15,3,13,3,1
2,5,12,3,15,2,9,2,2
0,6,11,3,13,2,17,14,3
3,6,19,2,17,3,14,11,2
2,6,12,3,16,5,9,3,1
5,6,6,3,10,1,4,25,9
2,8,12,3,16,1,9,2,2
2,6,14,2,15,2,12,11,1
6,6,13,3,15,2,15,19,7
2,5,12,3,15,5,12,11,1
2,7,9,3,16,5,9,1,1
0,6,5,2,13,2,13,17,5
10,6,16,3,3,0,1,53,29
10,6,11,3,0,2,1,52,29
5,6,10,4,15,3,13,11,1
3,6,15,4,16,3,11,7,2
2,6,15,3,15,1,12,10,2
0,6,17,4,10,5,17,16,5
1,4,5,4,13,3,11,10,2
10,6,10,2,3,3,1,53,29
2,8,8,3,14,1,14,10,1
10,6,10,1,5,1,1,50,29
0,6,19,3,14,5,17,14,1
6,6,19,2,15,3,13,11,1
10,8,8,4,2,3,7,1,23
1,6,19,4,12,3,17,19,2
5,6,5,3,5,5,4,40,20
1,7,14,3,13,2,15,11,2
10,8,18,2,5,3,1,36,28
2,7,8,3,16,5,9,6,2
3,6,19,4,12,4,17,16,1
2,6,8,0,15,5,13,8,2
6,8,4,4,15,4,3,3,1
0,6,6,3,5,6,15,35,9
1,6,27,1,14,3,17,30,5
2,6,5,2,14,3,11,9,2
0,7,25,4,18,2,10,6,3
5,6,5,3,4,1,4,12,23
10,7,4,3,4,5,9,36,22
12,8,21,2,20,3,1,9,13
10,6,5,4,3,5,1,40,30
2,6,11,2,14,4,11,11,30
5,6,4,4,5,3,4,41,23
0,6,5,3,12,1,13,11,3
2,6,24,1,15,4,16,11,1
2,6,12,2,14,4,17,14,2
2,4,12,1,14,3,17,14,2
6,8,19,2,16,2,17,13,2
5,5,21,3,15,2,13,19,7
2,6,6,2,14,5,12,9,1
6,6,19,4,15,3,12,19,5
1,8,8,4,13,3,13,11,1
0,6,22,3,10,2,15,15,5
6,5,21,3,19,2,14,19,7
10,8,16,2,2,5,1,52,29
2,6,15,3,15,2,13,11,2
0,6,7,2,12,2,15,11,3
10,6,15,3,2,0,1,52,28
1,8,10,3,14,5,13,11,1
0,6,3,3,11,5,15,19,4
2,6,22,1,16,4,12,8,1
2,5,5,2,15,5,12,3,1
3,6,14,2,17,1,12,7,2
0,8,15,2,6,2,10,30,23
0,6,5,3,12,5,15,14,5
2,6,8,4,14,1,12,11,1
6,6,5,3,4,4,3,38,24
12,5,22,2,19,2,1,50,14
2,6,7,2,14,3,10,9,1
10,6,10,4,3,2,1,50,29
3,6,5,3,15,5,9,4,1
6,5,14,3,17,2,9,3,2
8,6,8,4,16,3,12,7,1
6,4,20,4,14,2,13,19,3
2,4,13,3,13,3,16,20,7
0,6,6,2,4,1,14,39,9
2,6,8,2,16,5,9,2,1
2,6,14,3,14,5,15,11,1
2,7,12,2,14,1,12,11,2
2,8,8,4,16,3,11,8,1
1,4,4,4,14,3,10,9,1
1,8,10,3,12,4,12,11,1
0,6,5,2,7,3,13,40,5
2,6,10,3,16,1,9,2,2
10,8,9,3,0,2,1,53,31
1,6,5,2,12,1,12,27,2
2,6,12,4,16,3,9,4,1
2,6,7,2,16,2,9,3,2
1,6,12,3,14,1,11,8,2
2,6,8,3,16,2,9,7,2
1,6,12,4,15,2,12,11,2
8,4,4,2,12,1,2,10,12
1,6,2,3,13,5,11,11,1
10,6,13,0,4,0,1,11,27
0,6,8,0,12,3,13,11,3
8,6,12,2,13,6,15,11,5
2,5,12,4,16,3,11,10,1
2,5,23,3,14,0,17,27,2
0,6,19,4,8,3,17,19,15
0,8,5,3,12,5,13,7,1
10,6,10,3,3,4,11,38,13
2,6,12,0,14,1,13,11,2
0,8,19,2,11,3,17,19,7
0,6,5,2,12,3,13,15,2
5,6,5,1,6,5,2,30,19
0,6,5,4,10,3,10,13,4
2,5,6,3,16,2,9,2,2
1,4,23,2,13,3,17,12,2
5,6,6,3,14,1,10,19,7
5,6,5,2,5,1,7,35,22
0,6,8,2,5,2,15,39,9
6,6,19,3,15,4,17,19,7
2,6,8,4,14,1,11,9,2
5,6,5,3,10,1,2,23,14
0,6,8,3,13,3,15,14,2
10,4,4,2,0,2,4,52,24
2,8,13,3,8,3,9,35,24
2,6,8,4,16,1,9,9,2
0,6,2,3,10,6,13,14,4
6,6,19,3,15,4,17,19,5
0,6,9,2,13,3,12,15,1
2,6,13,2,15,2,11,10,1
10,6,18,3,6,3,2,39,23
5,8,4,2,2,4,4,49,21
0,8,5,3,6,1,15,23,14
2,6,12,4,14,6,15,11,1
6,6,16,3,16,5,11,7,1
10,8,12,1,5,3,1,43,28
2,6,7,3,16,2,9,2,1
6,8,19,4,15,2,13,19,5
0,6,7,2,12,5,14,14,3
5,6,5,4,6,5,3,30,22
0,6,10,2,12,1,13,14,3
2,6,6,2,16,4,9,2,1
2,8,8,4,6,5,11,39,22
6,6,19,4,17,1,13,13,2
5,6,5,3,10,3,3,25,14
2,8,19,3,15,3,9,11,1
5,8,8,3,10,2,5,30,20
5,8,6,4,5,4,2,29,20
2,6,12,0,14,3,14,23,1
0,6,4,2,13,3,15,14,7
10,7,11,3,0,4,1,54,30
10,6,12,2,5,5,1,40,30
1,4,5,3,16,1,9,4,1
1,8,4,4,15,5,9,2,1
0,6,5,4,14,3,13,20,7
1,6,4,3,13,5,11,14,2
0,6,15,3,6,4,1,36,21
5,6,5,3,4,5,5,32,20
6,6,19,2,17,3,9,1,1
10,6,14,4,0,2,1,54,30
3,4,8,3,17,4,9,1,1
1,6,5,3,14,3,14,11,1
0,6,19,1,11,3,18,30,5
5,6,5,4,5,2,3,38,22
2,7,14,3,5,2,10,35,23
5,6,5,4,5,5,3,37,19
2,8,16,3,16,3,9,2,1
2,7,14,4,15,3,11,14,2
2,6,13,3,7,3,15,35,23
5,6,5,3,3,2,2,40,21
2,6,14,4,16,5,13,4,1
2,6,23,2,14,1,16,26,3
2,6,12,3,14,2,15,16,2
12,6,24,4,19,2,1,3,14
10,4,24,3,6,2,1,40,13
10,6,8,3,3,5,10,42,22
3,6,8,3,16,4,11,8,1
5,6,5,2,8,0,13,32,13
10,6,11,1,2,0,1,54,30
0,7,24,2,15,3,18,11,3
0,8,22,2,12,5,18,28,3
2,6,8,4,16,3,13,1,1
2,4,6,4,14,2,10,9,1
6,6,9,3,3,5,3,37,20
10,6,8,3,15,2,7,1,2
12,6,23,4,19,4,1,10,13
2,4,14,2,15,2,12,11,1
5,6,8,3,17,5,9,1,1
2,6,6,2,14,3,9,4,2
5,5,22,3,15,2,7,25,13
6,8,22,4,15,2,13,19,7
1,6,5,4,12,4,12,11,1
10,6,12,3,3,2,1,41,28
10,6,11,3,1,0,1,52,30
0,6,5,4,10,5,13,32,4
6,6,19,2,16,2,11,9,2
0,6,16,3,7,4,17,38,5
10,6,27,2,18,0,1,9,29
1,6,12,3,14,5,12,11,1
0,8,14,3,13,0,15,19,9
5,6,5,2,6,5,13,19,7
2,6,15,3,18,1,9,34,9
12,6,24,4,19,5,1,6,13
12,8,23,2,19,2,1,10,14
10,6,16,3,0,6,1,49,30
3,6,8,3,16,4,9,1,1
10,8,12,3,2,5,1,37,29
5,6,5,3,3,1,3,52,25
0,8,3,3,10,3,11,19,5
5,6,5,3,4,5,2,40,20
2,4,8,3,0,3,2,54,29
6,6,21,4,15,2,13,20,5
2,6,12,2,16,3,12,5,1
0,6,5,3,12,2,15,17,3
2,6,11,2,14,0,12,13,2
8,6,4,3,6,3,10,38,22
6,6,19,4,15,2,13,19,5
10,6,15,0,5,3,11,38,21
0,7,14,2,12,2,16,14,3
2,8,6,3,14,1,11,12,2
2,5,12,2,15,2,9,8,2
1,4,7,3,13,3,10,19,9
0,6,5,4,12,5,11,11,1
5,6,5,4,10,5,2,29,12
1,4,22,4,13,5,17,11,1
10,6,16,4,7,5,15,39,24
0,6,5,3,12,5,14,14,2
0,6,27,2,10,1,17,32,5
0,6,5,3,10,2,14,11,1
0,5,3,2,12,2,12,13,3
5,6,4,3,9,5,6,25,9
2,6,19,3,12,1,13,16,2
5,8,5,3,10,3,3,25,14
12,8,24,2,19,3,1,19,16
0,6,6,2,12,2,18,16,3
0,6,5,2,10,2,13,32,9
10,8,16,3,4,3,1,37,24
0,6,27,2,13,5,18,30,1
5,6,4,3,4,3,4,24,24
2,6,7,0,14,0,10,11,1
2,8,10,2,14,4,14,8,1
1,6,19,2,12,1,17,15,2
1,6,8,2,13,3,13,15,1
2,6,12,4,15,3,11,8,1
7,4,15,3,7,2,10,16,9
10,6,15,0,7,3,1,37,27
2,6,20,4,14,3,15,15,9
10,6,11,2,0,5,1,50,28
2,6,12,3,16,4,9,2,1
5,6,6,4,9,2,6,26,14
10,6,8,2,0,4,1,51,30
2,6,5,4,14,3,12,7,2
2,8,5,3,16,4,9,3,1
0,7,24,4,11,2,18,30,3
1,6,8,2,16,2,9,4,2
6,6,15,3,8,5,11,36,23
0,6,19,3,13,5,13,11,3
6,6,12,1,4,4,5,43,22
5,6,6,3,10,1,3,36,19
0,7,24,2,12,2,18,29,3
2,6,8,0,15,3,10,10,1
5,6,19,4,10,2,13,19,7
0,7,25,4,12,3,18,29,3
6,6,5,4,6,4,3,38,23
2,6,14,2,14,4,11,15,2
6,6,12,3,15,5,12,8,1
2,8,5,3,16,1,9,2,2
1,6,17,3,10,3,17,14,2
0,4,24,2,12,3,18,31,3
2,8,12,3,16,5,9,7,1
2,8,8,3,15,5,9,1,1
2,6,7,4,15,3,10,10,1
0,6,3,2,13,5,13,11,1
2,6,11,4,14,2,11,9,2
0,6,5,3,10,2,11,15,6
2,6,14,3,3,1,9,22,13
5,6,5,4,6,2,4,25,12
0,6,5,4,10,5,12,19,7
6,6,19,3,14,1,13,14,7
0,6,23,4,12,3,17,14,2
1,7,27,3,11,3,18,33,5
1,6,6,4,12,1,13,14,2
2,4,12,2,16,3,9,2,1
0,7,4,2,12,3,11,29,7
3,8,8,3,16,5,11,8,1
1,6,5,4,12,4,12,11,1
5,6,5,2,15,2,4,24,7
5,4,15,4,17,2,13,9,1
0,6,3,2,13,2,18,31,3
2,6,8,4,14,1,11,17,2
12,4,25,2,12,3,2,15,13
2,8,5,3,9,3,9,41,24
5,8,5,3,9,4,12,19,9
2,6,8,4,15,3,10,11,2
2,7,8,3,16,5,8,1,2
10,6,17,3,3,1,4,49,29
0,6,26,2,12,4,18,31,5
10,6,12,4,5,3,1,39,28
2,6,25,3,14,6,14,11,1
2,6,27,3,14,3,17,39,8
10,6,12,2,5,1,1,41,29
6,5,21,4,14,2,11,19,7
10,8,4,3,4,3,9,39,24
0,6,5,3,5,6,13,31,9
10,6,12,1,0,3,1,49,30
2,8,4,3,4,3,3,42,25
0,5,27,2,12,4,18,31,3
0,7,25,2,12,5,12,11,3
0,4,8,3,13,1,11,2,9
3,6,8,2,17,5,9,3,1
0,6,3,2,12,4,12,14,3
0,6,17,4,6,5,17,37,22
0,6,14,2,12,3,14,14,3
0,6,10,2,12,2,12,11,1
2,6,5,0,14,3,11,11,1
2,6,8,0,14,3,12,11,2
0,6,9,4,12,3,11,15,3
2,6,15,4,14,2,17,13,2
1,8,4,3,15,3,13,11,2
0,4,4,4,12,3,12,16,3
0,6,5,1,10,3,15,14,5
1,8,5,3,11,3,12,17,7
5,6,17,4,17,2,4,11,1
2,6,12,0,14,3,1,9,1
10,6,15,2,6,2,1,39,29
0,6,6,2,11,3,17,13,5
2,6,12,3,14,5,14,14,1
0,6,3,3,10,6,14,11,1
5,4,12,2,2,3,7,39,22
1,6,5,3,14,5,11,8,1
5,6,25,1,15,2,18,30,4
2,6,8,3,16,4,9,2,1
2,8,11,3,16,5,11,9,1
6,6,11,4,6,4,11,37,23
0,5,4,4,12,4,12,16,3
0,6,5,1,10,1,14,25,3
10,6,11,3,0,5,1,53,31
6,6,5,3,10,4,3,19,7
5,6,5,4,4,2,14,26,13
5,6,15,3,17,1,15,15,2
2,8,10,4,15,3,12,11,1
0,4,4,1,12,5,17,13,3
0,6,5,3,10,5,18,30,5
2,7,8,4,14,3,8,10,1
5,6,19,3,15,2,13,19,9
2,6,18,2,14,3,17,38,2
2,6,8,4,16,2,9,3,1
10,6,11,3,3,5,1,50,28
2,6,24,2,15,3,17,19,1
2,6,8,2,16,4,9,1,1
10,6,4,1,6,3,1,43,20
2,6,14,3,14,2,5,3,2
2,6,24,2,14,3,17,20,2
5,8,5,2,10,2,4,19,7
5,6,5,3,3,2,6,41,22
8,8,7,1,3,4,1,50,28
1,6,10,3,14,2,12,15,2
2,4,8,3,14,5,11,8,1
2,6,8,3,16,5,9,3,1
0,6,5,4,13,5,13,15,5
5,6,5,1,5,4,3,31,21
5,8,8,4,14,3,9,1,2
1,6,5,3,13,3,14,15,14
2,8,12,4,14,4,10,14,1
2,6,13,2,15,4,17,14,2
2,8,8,4,16,2,11,8,2
12,6,22,2,19,4,1,10,14
2,6,14,4,14,3,11,14,2
2,8,15,3,5,3,3,37,25
5,6,6,3,5,2,3,38,23
2,6,16,0,14,3,11,9,2
1,6,8,2,13,3,13,11,3
0,6,5,3,12,5,12,18,5
1,4,18,4,13,2,17,13,2
0,6,5,2,12,5,13,14,9
5,6,5,4,6,3,6,15,23
6,6,8,4,17,3,9,1,2
2,6,8,0,14,1,12,9,2
6,6,19,2,17,1,12,15,9
0,6,5,3,10,4,16,26,5
5,8,19,3,15,3,13,19,7
0,5,27,2,12,1,18,29,3
5,6,5,3,4,5,7,27,23
5,6,5,2,7,4,2,28,12
5,6,5,3,5,1,7,25,12
2,6,12,3,16,4,9,4,1
1,6,5,3,13,5,12,11,2
1,4,8,2,12,4,14,13,3
1,6,19,3,12,4,17,37,5
0,6,5,2,10,5,14,26,9
5,6,5,4,6,2,14,29,12
10,6,10,4,6,3,1,49,28
0,6,5,2,9,2,13,31,5
0,6,5,4,13,3,13,11,1
5,6,22,3,15,2,8,25,9
6,6,5,3,4,6,4,42,20
1,4,12,4,14,3,17,16,1
1,4,8,3,13,2,15,14,1
3,6,18,2,6,3,17,35,13
0,6,19,3,7,3,13,19,6
0,5,25,2,12,4,17,29,3
3,6,16,3,17,3,17,15,1
8,6,10,2,18,0,4,50,2
0,6,24,2,12,6,18,14,3
10,6,9,1,0,4,1,54,29
5,7,8,3,16,1,9,2,2
0,4,25,1,11,3,17,19,5
10,6,14,0,17,3,1,6,1
12,7,15,3,19,3,9,5,12
3,6,12,4,17,3,9,3,1
0,6,5,2,6,3,15,13,7
2,6,5,2,16,1,9,1,2
0,7,10,3,12,4,17,26,1
10,6,16,0,6,5,1,43,28
2,4,8,3,16,6,10,7,1
2,6,8,2,16,2,9,1,1
2,8,12,4,15,3,12,11,1
6,6,5,3,6,5,3,37,23
2,6,8,3,14,3,12,11,1
2,6,8,3,14,5,11,10,1
1,6,8,2,13,2,16,14,2
10,8,14,3,7,4,1,49,29
0,6,8,2,12,5,13,14,3
2,6,5,3,14,1,11,6,2
3,6,9,2,16,2,9,4,1
0,6,15,3,6,5,17,40,14
2,8,10,3,16,5,11,9,1
0,6,24,4,12,5,18,29,3
2,6,26,3,14,2,17,31,1
0,6,23,2,13,2,18,29,3
1,6,10,3,12,1,14,16,2
3,6,23,2,17,5,17,11,1
8,7,21,2,12,1,7,26,13
3,8,12,3,17,4,9,2,1
12,6,25,2,19,2,1,4,13
2,5,14,2,14,2,17,19,2
6,6,12,2,17,3,13,5,2
10,6,11,3,6,1,1,54,31
2,6,24,4,14,1,11,10,2
5,6,5,4,10,2,13,26,14
0,6,24,3,12,2,18,30,3
2,6,13,3,14,1,17,14,2
5,6,6,3,10,4,4,19,7
12,6,24,2,19,1,1,8,15
0,5,26,2,12,2,18,28,3
2,6,7,2,16,3,9,8,1
5,6,16,2,18,2,9,37,5
6,6,13,3,17,5,13,11,1
3,6,14,2,17,2,9,3,2
10,7,5,2,10,0,3,26,25
0,6,5,3,14,2,13,14,5
12,6,24,2,19,3,1,11,13
0,6,5,1,11,5,12,20,4
2,6,8,3,16,4,9,5,1
2,4,11,1,14,3,17,13,2
5,6,19,3,15,2,13,19,7
2,6,8,3,16,5,8,1,2
9,6,10,3,0,5,1,47,29
6,6,16,3,8,3,3,39,20
1,8,6,3,17,3,9,11,2
0,8,3,3,13,3,11,15,2
0,6,5,3,10,1,13,15,5
0,6,5,3,5,4,15,43,23
6,6,5,2,7,2,3,26,13
0,5,8,3,12,2,17,13,3
6,8,12,3,16,1,11,8,2
10,4,15,4,7,3,1,33,22
10,6,15,3,2,0,1,54,29
0,6,2,3,12,6,13,14,3
5,6,5,3,5,2,4,30,12
1,6,8,2,14,3,14,9,1
10,6,14,0,4,0,1,41,28
5,6,5,3,5,4,4,35,23
2,6,12,2,15,4,13,11,1
2,6,8,3,14,2,11,10,2
1,6,5,3,13,4,13,16,1
6,6,5,3,4,1,11,40,20
2,8,8,3,15,3,11,9,1
6,6,8,2,17,5,9,1,1
0,6,19,4,12,1,18,30,3
2,4,15,4,5,3,15,38,3
0,7,27,2,12,4,18,30,3
0,5,24,2,12,0,17,15,5
5,6,5,3,5,3,3,29,14
0,8,5,3,13,5,12,11,1
2,8,8,3,16,2,9,2,1
5,4,5,3,9,1,11,26,9
2,6,8,4,15,3,11,10,1
6,6,19,2,17,5,13,13,1
10,6,14,0,5,3,8,47,21
0,6,22,3,14,5,18,30,5
6,6,19,3,15,5,14,19,7
0,6,5,3,10,2,3,19,9
2,8,8,2,15,3,17,7,2
5,6,5,3,3,5,3,36,21
1,4,5,2,13,3,13,8,2
3,8,19,2,17,4,11,11,1
1,6,7,4,12,5,12,11,1
2,6,8,2,16,2,9,1,1
5,6,11,3,2,1,6,46,28
2,8,6,3,14,1,12,7,2
2,8,12,3,15,3,17,13,2
0,6,6,2,12,2,14,11,1
5,6,15,2,5,3,3,41,23
2,8,12,3,16,3,11,3,1
2,8,12,3,14,4,10,11,1
8,8,5,3,3,3,9,49,26
0,6,3,1,14,2,12,14,3
0,6,8,1,6,5,13,29,19
10,6,15,3,5,5,1,39,24
10,6,8,3,0,1,1,49,31
10,6,15,4,8,4,1,35,22
1,6,5,3,13,5,9,8,2
2,6,14,0,5,3,12,36,22
1,6,5,3,13,5,11,11,1
2,7,8,2,14,2,12,10,2
0,6,5,2,10,2,13,14,9
0,6,27,2,12,2,18,31,3
2,7,8,1,16,1,8,4,2
0,6,5,2,10,2,13,15,9
0,6,5,4,12,4,13,11,3
0,4,24,3,5,1,18,37,13
10,6,15,0,8,3,1,36,27
0,6,5,4,4,1,13,40,14
5,6,5,3,12,2,11,19,6
10,8,7,2,3,2,9,49,29
10,6,12,3,0,5,1,41,29
2,6,12,0,14,0,14,11,2
2,6,8,3,14,2,10,10,2
2,8,8,3,15,5,9,1,1
2,6,6,3,14,1,9,9,2
2,6,8,3,16,1,9,7,2
0,8,8,4,13,3,13,15,2
8,7,27,3,18,2,9,38,7
6,6,22,1,17,1,7,3,1
12,6,25,2,19,6,1,8,12
5,6,5,4,6,4,4,30,20
2,6,15,4,15,3,11,9,1
1,6,5,4,13,5,11,9,1
0,6,11,3,13,1,17,15,2
0,6,5,4,12,1,13,15,3
